#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1561.2000  3.192872e+00  2.623040e-01                     1
   1561.6000  3.321479e+00  2.650514e-01                     1
   1562.0000  3.482388e+00  2.690887e-01                     1
   1562.4000  3.522241e+00  2.733550e-01                     1
   1562.8000  2.883317e+00  2.557534e-01                     1
   1563.2000  2.967752e+00  2.500149e-01                     1
   1563.6000  3.766835e+00  2.627105e-01                     1
   1564.0000  3.902283e+00  2.752688e-01                     1
   1564.4000  4.450639e+00  2.920158e-01                     1
   1564.8000  3.826839e+00  2.866382e-01                     1
   1565.2000  3.566794e+00  2.808622e-01                     1
   1565.6000  3.691411e+00  3.011921e-01                     1
   1566.0000  3.615044e+00  3.286892e-01                     1
   1566.4000  3.648153e+00  3.328247e-01                     1
   1566.8000  3.766956e+00  3.356587e-01                     1
   1567.2000  4.189091e+00  3.588328e-01                     1
   1567.6000  3.871255e+00  3.433472e-01                     1
   1568.0000  3.730186e+00  3.393821e-01                     1
   1568.4000  3.868981e+00  3.567704e-01                     1
   1568.8000  3.831454e+00  3.558995e-01                     1
   1569.2000  3.562041e+00  3.850120e-01                     1
   1569.6000  4.307129e+00  4.723295e-01                     1
   1570.0000  4.441237e+00  4.399386e-01                     1
   1570.4000  3.328647e+00  4.355346e-01                     1
   1570.8000  3.440652e+00  4.644056e-01                     1
   1571.2000  3.486259e+00  4.606861e-01                     1
   1571.6000  4.141724e+00  6.666581e-01                     1
   1572.0000  4.769526e+00  8.297433e-01                     0
   1572.4000  4.987862e+00  8.214161e-01                     0
   1572.8000  3.134516e+00  6.339896e-01                     0
   1573.2000  3.083100e+00  6.746812e-01                     0
   1573.6000  3.955420e+00  7.305863e-01                     0
   1574.0000  4.078853e+00  7.064111e-01                     0
   1574.4000  0.000000e+00  1.000000e+00                     0
   1574.8000  0.000000e+00  1.000000e+00                     0
   1575.2000  0.000000e+00  1.000000e+00                     0
   1575.6000  0.000000e+00  1.000000e+00                     0
   1576.0000  0.000000e+00  1.000000e+00                     0
   1576.4000  0.000000e+00  1.000000e+00                     0
   1576.8000  0.000000e+00  1.000000e+00                     0
   1577.2000  0.000000e+00  1.000000e+00                     0
   1577.6000  0.000000e+00  1.000000e+00                     0
   1578.0000  0.000000e+00  1.000000e+00                     0
   1578.4000  0.000000e+00  1.000000e+00                     0
   1578.8000  0.000000e+00  1.000000e+00                     0
   1579.2000  0.000000e+00  1.000000e+00                     0
   1579.6000  0.000000e+00  1.000000e+00                     0
   1580.0000  0.000000e+00  1.000000e+00                     0
   1580.4000  0.000000e+00  1.000000e+00                     0
   1580.8000  0.000000e+00  1.000000e+00                     0
   1581.2000  0.000000e+00  1.000000e+00                     0
   1581.6000  0.000000e+00  1.000000e+00                     0
   1582.0000  0.000000e+00  1.000000e+00                     0
   1582.4000  0.000000e+00  1.000000e+00                     0
   1582.8000  0.000000e+00  1.000000e+00                     0
   1583.2000  0.000000e+00  1.000000e+00                     0
   1583.6000  0.000000e+00  1.000000e+00                     0
   1584.0000  0.000000e+00  1.000000e+00                     0
   1584.4000  0.000000e+00  1.000000e+00                     0
   1584.8000  0.000000e+00  1.000000e+00                     0
   1585.2000  0.000000e+00  1.000000e+00                     0
   1585.6000  0.000000e+00  1.000000e+00                     0
   1586.0000  0.000000e+00  1.000000e+00                     0
   1586.4000  0.000000e+00  1.000000e+00                     0
   1586.8000  5.308225e+00  9.218563e-01                     0
   1587.2000  2.449886e+00  7.297268e-01                     0
   1587.6000  3.765453e+00  7.965253e-01                     0
   1588.0000  4.201433e+00  8.385220e-01                     0
   1588.4000  4.794852e+00  9.113451e-01                     0
   1588.8000  6.181995e+00  9.798798e-01                     0
   1589.2000  6.482956e+00  1.011338e+00                     0
   1589.6000  0.000000e+00  1.000000e+00                     0
   1590.0000  4.911327e+00  5.644454e-01                     0
   1590.4000  4.676690e+00  5.645817e-01                     0
   1590.8000  5.335816e+00  5.991004e-01                     0
   1591.2000  4.503264e+00  5.698745e-01                     0
   1591.6000  5.875047e+00  6.249392e-01                     0
   1592.0000  5.115826e+00  5.937622e-01                     0
   1592.4000  5.578418e+00  4.664009e-01                     0
   1592.8000  4.924500e+00  4.465568e-01                     1
   1593.2000  4.997626e+00  5.316878e-01                     1
   1593.6000  4.255461e+00  4.211826e-01                     1
   1594.0000  4.728323e+00  4.462817e-01                     1
   1594.4000  3.890754e+00  4.189471e-01                     1
   1594.8000  4.478652e+00  4.356006e-01                     1
   1595.2000  4.743776e+00  4.470787e-01                     1
   1595.6000  4.893701e+00  5.243505e-01                     1
   1596.0000  3.587270e+00  3.364094e-01                     1
   1596.4000  4.596283e+00  3.611917e-01                     1
   1596.8000  4.630318e+00  3.644270e-01                     1
   1597.2000  3.642419e+00  3.381607e-01                     1
   1597.6000  3.969935e+00  3.496410e-01                     1
   1598.0000  4.108580e+00  3.531808e-01                     1
   1598.4000  4.330198e+00  3.579639e-01                     1
   1598.8000  4.905078e+00  3.781084e-01                     1
   1599.2000  4.230690e+00  3.988638e-01                     1
   1599.6000  3.974810e+00  3.419385e-01                     1
   1600.0000  4.513281e+00  3.564661e-01                     1
   1600.4000  3.857814e+00  3.429826e-01                     1
   1600.8000  4.114242e+00  3.534962e-01                     1
   1601.2000  5.166253e+00  3.869523e-01                     1
   1601.6000  5.714493e+00  3.977317e-01                     1
   1602.0000  5.869293e+00  3.922064e-01                     1
   1602.4000  4.649536e+00  3.671935e-01                     1
   1602.8000  3.615313e+00  3.442188e-01                     1
   1603.2000  2.786509e+00  3.139049e-01                     1
   1603.6000  2.753203e+00  3.144816e-01                     1
   1604.0000  2.942630e+00  3.233701e-01                     1
   1604.4000  3.141937e+00  3.307912e-01                     1
   1604.8000  3.705588e+00  3.467046e-01                     1
   1605.2000  4.073270e+00  3.611516e-01                     1
   1605.6000  4.528913e+00  3.588120e-01                     1
   1606.0000  3.671610e+00  3.390770e-01                     1
   1606.4000  4.403971e+00  3.640453e-01                     1
   1606.8000  3.910683e+00  3.567485e-01                     1
   1607.2000  3.648888e+00  3.469608e-01                     0
   1607.6000  3.103085e+00  3.287069e-01                     0
   1608.0000  2.011771e+00  2.783629e-01                     0
   1608.4000  1.694683e+00  2.806889e-01                     0
   1608.8000  3.194878e+00  3.359849e-01                     0
   1609.2000  3.680648e+00  3.499666e-01                     0
   1609.6000  4.032134e+00  3.612591e-01                     0
   1610.0000  4.835510e+00  3.777540e-01                     0
   1610.4000  3.152054e+00  3.319143e-01                     0
   1610.8000  2.875940e+00  3.267692e-01                     0
   1611.2000  3.521972e+00  3.489343e-01                     0
   1611.6000  2.897672e+00  3.527204e-01                     1
   1612.0000  4.040736e+00  3.867614e-01                     1
   1612.4000  2.993920e+00  3.279653e-01                     1
   1612.8000  3.114078e+00  3.416813e-01                     1
   1613.2000  3.362548e+00  3.461277e-01                     1
   1613.6000  2.934437e+00  3.244594e-01                     1
   1614.0000  2.562992e+00  3.385133e-01                     1
   1614.4000  2.880700e+00  3.430201e-01                     1
   1614.8000  3.075075e+00  3.420923e-01                     1
   1615.2000  3.429697e+00  3.520892e-01                     1
   1615.6000  4.932321e+00  3.913071e-01                     1
   1616.0000  4.503306e+00  3.779211e-01                     1
   1616.4000  3.569777e+00  3.493882e-01                     1
   1616.8000  4.725615e+00  3.765212e-01                     1
   1617.2000  3.853037e+00  3.657509e-01                     1
   1617.6000  4.397849e+00  3.868071e-01                     1
   1618.0000  4.156363e+00  4.188788e-01                     1
   1618.4000  4.366540e+00  3.822579e-01                     1
   1618.8000  4.568346e+00  3.900585e-01                     1
   1619.2000  3.415332e+00  3.529992e-01                     1
   1619.6000  3.595191e+00  3.553823e-01                     1
   1620.0000  3.689796e+00  3.540429e-01                     1
   1620.4000  3.813991e+00  3.541712e-01                     1
   1620.8000  4.446190e+00  3.841046e-01                     1
   1621.2000  3.664323e+00  3.632103e-01                     1
   1621.6000  3.778840e+00  3.661745e-01                     1
   1622.0000  3.807907e+00  3.670804e-01                     1
   1622.4000  4.089720e+00  3.686273e-01                     1
   1622.8000  3.453895e+00  3.456828e-01                     1
   1623.2000  3.765326e+00  3.638195e-01                     1
   1623.6000  3.068122e+00  3.413814e-01                     1
   1624.0000  3.703836e+00  3.662687e-01                     1
   1624.4000  3.140995e+00  3.492177e-01                     1
   1624.8000  2.919710e+00  3.343202e-01                     1
   1625.2000  4.571956e+00  3.923153e-01                     1
   1625.6000  3.772950e+00  3.676861e-01                     1
   1626.0000  3.256169e+00  3.453203e-01                     1
   1626.4000  4.315304e+00  3.700536e-01                     1
   1626.8000  4.267553e+00  3.694672e-01                     1
   1627.2000  5.033246e+00  4.000667e-01                     1
   1627.6000  5.072366e+00  4.103212e-01                     1
   1628.0000  5.773693e+00  4.289147e-01                     1
   1628.4000  4.232053e+00  3.865113e-01                     1
   1628.8000  3.255772e+00  3.600253e-01                     1
   1629.2000  2.829735e+00  3.405713e-01                     1
   1629.6000  3.213570e+00  3.539890e-01                     1
   1630.0000  3.109164e+00  3.481473e-01                     1
   1630.4000  3.449145e+00  3.387074e-01                     1
   1630.8000  3.890300e+00  3.703806e-01                     1
   1631.2000  3.065750e+00  3.434621e-01                     1
   1631.6000  3.463148e+00  3.647960e-01                     1
   1632.0000  3.814545e+00  3.742392e-01                     1
   1632.4000  4.751175e+00  3.986416e-01                     1
   1632.8000  3.873988e+00  3.751730e-01                     1
   1633.2000  2.655513e+00  3.282026e-01                     1
   1633.6000  3.535731e+00  3.699203e-01                     1
   1634.0000  4.120837e+00  3.909672e-01                     1
   1634.4000  3.328125e+00  3.648720e-01                     1
   1634.8000  3.911795e+00  3.829555e-01                     1
   1635.2000  3.597395e+00  3.767351e-01                     1
   1635.6000  5.258194e+00  4.203813e-01                     1
   1636.0000  5.375630e+00  4.208145e-01                     1
   1636.4000  5.071882e+00  4.082207e-01                     1
   1636.8000  4.879601e+00  3.964723e-01                     1
   1637.2000  5.044534e+00  4.036035e-01                     1
   1637.6000  4.355589e+00  3.959750e-01                     1
   1638.0000  4.249598e+00  3.968294e-01                     1
   1638.4000  4.696710e+00  4.096967e-01                     1
   1638.8000  5.367298e+00  4.260364e-01                     1
   1639.2000  5.839369e+00  4.361274e-01                     1
   1639.6000  5.578398e+00  4.305661e-01                     1
   1640.0000  5.467510e+00  4.278529e-01                     1
   1640.4000  5.569898e+00  4.181629e-01                     0
   1640.8000  5.099918e+00  4.006722e-01                     0
   1641.2000  5.371472e+00  4.258704e-01                     0
   1641.6000  4.533361e+00  4.023330e-01                     0
   1642.0000  4.337298e+00  3.962643e-01                     0
   1642.4000  2.662094e+00  3.391879e-01                     0
   1642.8000  3.920117e+00  3.732962e-01                     0
   1643.2000  4.205209e+00  3.830266e-01                     0
   1643.6000  4.448802e+00  4.017333e-01                     0
   1644.0000  5.865908e+00  4.364442e-01                     0
   1644.4000  4.661867e+00  4.081472e-01                     0
   1644.8000  4.063346e+00  3.915342e-01                     0
   1645.2000  4.713018e+00  4.085410e-01                     0
   1645.6000  5.209975e+00  4.229577e-01                     1
   1646.0000  5.931702e+00  4.378950e-01                     1
   1646.4000  6.374167e+00  4.495673e-01                     1
   1646.8000  5.390861e+00  4.179733e-01                     1
   1647.2000  4.926541e+00  4.064470e-01                     1
   1647.6000  5.146976e+00  4.099762e-01                     1
   1648.0000  5.777877e+00  4.374260e-01                     1
   1648.4000  5.340901e+00  4.258978e-01                     1
   1648.8000  5.365516e+00  4.297717e-01                     1
   1649.2000  5.261419e+00  4.249818e-01                     1
   1649.6000  4.079530e+00  3.896680e-01                     1
   1650.0000  4.130602e+00  3.957161e-01                     1
   1650.4000  6.481683e+00  4.566264e-01                     1
   1650.8000  7.075771e+00  4.533588e-01                     1
   1651.2000  6.550236e+00  4.470884e-01                     1
   1651.6000  5.308937e+00  4.277259e-01                     1
   1652.0000  5.021003e+00  4.203474e-01                     1
   1652.4000  5.150484e+00  4.242598e-01                     1
   1652.8000  4.829111e+00  4.132409e-01                     1
   1653.2000  5.560500e+00  4.176741e-01                     1
   1653.6000  5.146130e+00  4.190927e-01                     1
   1654.0000  4.353114e+00  3.993610e-01                     1
   1654.4000  3.668855e+00  3.773135e-01                     1
   1654.8000  4.643116e+00  4.129095e-01                     1
   1655.2000  4.173048e+00  3.929743e-01                     1
   1655.6000  3.983927e+00  3.810408e-01                     1
   1656.0000  4.500030e+00  4.056522e-01                     1
   1656.4000  4.337224e+00  4.008370e-01                     1
   1656.8000  4.663482e+00  4.038928e-01                     1
   1657.2000  4.313649e+00  3.944066e-01                     1
   1657.6000  5.985329e+00  4.241731e-01                     1
   1658.0000  5.714777e+00  4.340756e-01                     1
   1658.4000  4.211740e+00  3.981990e-01                     1
   1658.8000  3.051336e+00  3.584070e-01                     1
   1659.2000  2.862740e+00  3.534622e-01                     1
   1659.6000  3.243051e+00  3.649871e-01                     1
   1660.0000  3.427460e+00  3.717982e-01                     1
   1660.4000  4.014635e+00  3.918705e-01                     1
   1660.8000  4.045865e+00  3.878249e-01                     1
   1661.2000  4.768735e+00  3.995067e-01                     1
   1661.6000  5.697307e+00  4.317747e-01                     1
   1662.0000  4.596682e+00  4.044709e-01                     1
   1662.4000  3.981169e+00  3.867271e-01                     1
   1662.8000  4.912527e+00  4.146614e-01                     1
   1663.2000  6.184367e+00  4.422673e-01                     1
   1663.6000  5.092042e+00  3.961084e-01                     1
   1664.0000  4.871274e+00  4.114023e-01                     1
   1664.4000  3.888860e+00  3.853707e-01                     1
   1664.8000  3.991428e+00  3.898291e-01                     1
   1665.2000  4.000128e+00  3.835108e-01                     1
   1665.6000  4.214717e+00  3.998631e-01                     1
   1666.0000  4.292107e+00  3.994457e-01                     1
   1666.4000  5.133151e+00  4.245844e-01                     0
   1666.8000  3.820898e+00  3.867804e-01                     0
   1667.2000  4.998511e+00  4.000878e-01                     0
   1667.6000  4.958745e+00  3.919826e-01                     0
   1668.0000  6.307987e+00  4.466705e-01                     0
   1668.4000  5.012006e+00  4.212927e-01                     0
   1668.8000  5.366005e+00  4.292399e-01                     0
   1669.2000  4.426337e+00  4.071232e-01                     0
   1669.6000  4.668391e+00  4.106974e-01                     0
   1670.0000  4.723202e+00  4.105215e-01                     0
   1670.4000  1.114245e+00  2.580991e-01                     0
   1670.8000  2.797341e+00  3.377993e-01                     0
   1671.2000  4.754898e+00  3.933939e-01                     0
   1671.6000  5.491432e+00  4.313021e-01                     0
   1672.0000  3.975132e+00  3.938617e-01                     0
   1672.4000  3.945835e+00  3.990736e-01                     0
   1672.8000  2.193520e+00  3.227021e-01                     0
   1673.2000  1.373756e+00  2.731917e-01                     0
   1673.6000  1.563424e+00  2.771090e-01                     0
   1674.0000  3.752181e+00  3.702258e-01                     0
   1674.4000  4.441251e+00  4.062905e-01                     1
   1674.8000  3.950204e+00  3.977434e-01                     1
   1675.2000  4.223090e+00  4.008295e-01                     1
   1675.6000  3.440223e+00  3.760966e-01                     1
   1676.0000  4.257892e+00  3.994872e-01                     1
   1676.4000  4.329735e+00  4.016641e-01                     1
   1676.8000  6.156898e+00  4.532398e-01                     1
   1677.2000  6.201580e+00  4.451556e-01                     1
   1677.6000  5.793355e+00  4.269987e-01                     1
   1678.0000  4.873221e+00  4.162830e-01                     1
   1678.4000  4.519227e+00  4.076550e-01                     1
   1678.8000  5.065882e+00  4.233111e-01                     1
   1679.2000  4.626252e+00  4.162337e-01                     1
   1679.6000  4.714558e+00  4.152141e-01                     1
   1680.0000  5.743603e+00  4.426800e-01                     1
   1680.4000  5.426118e+00  4.370067e-01                     1
   1680.8000  7.329569e+00  4.806555e-01                     1
   1681.2000  5.847792e+00  4.406391e-01                     1
   1681.6000  6.166107e+00  4.349669e-01                     1
   1682.0000  6.237575e+00  4.550806e-01                     1
   1682.4000  7.459819e+00  4.804793e-01                     1
   1682.8000  6.681324e+00  4.662203e-01                     1
   1683.2000  5.949771e+00  4.507975e-01                     1
   1683.6000  5.724786e+00  4.354340e-01                     1
   1684.0000  3.991957e+00  3.822959e-01                     1
   1684.4000  5.069354e+00  4.282334e-01                     1
   1684.8000  5.611176e+00  4.393314e-01                     1
   1685.2000  5.399659e+00  4.385360e-01                     1
   1685.6000  4.803934e+00  4.222233e-01                     1
   1686.0000  4.399603e+00  4.117175e-01                     1
   1686.4000  5.587688e+00  4.445847e-01                     1
   1686.8000  4.701489e+00  4.214225e-01                     1
   1687.2000  5.421137e+00  4.422835e-01                     1
   1687.6000  5.664352e+00  4.386817e-01                     1
   1688.0000  6.027895e+00  4.381254e-01                     1
   1688.4000  5.376753e+00  4.308734e-01                     1
   1688.8000  4.985340e+00  4.309477e-01                     1
   1689.2000  5.321186e+00  4.414124e-01                     1
   1689.6000  4.512556e+00  4.188470e-01                     1
   1690.0000  4.116782e+00  4.083333e-01                     1
   1690.4000  3.471223e+00  3.861618e-01                     1
   1690.8000  4.978107e+00  4.302405e-01                     1
   1691.2000  5.508912e+00  4.457072e-01                     1
   1691.6000  6.536976e+00  4.563612e-01                     1
   1692.0000  5.495247e+00  4.364620e-01                     1
   1692.4000  4.974372e+00  4.360437e-01                     1
   1692.8000  4.246940e+00  4.191624e-01                     1
   1693.2000  4.550540e+00  4.275273e-01                     1
   1693.6000  5.212177e+00  4.443772e-01                     1
   1694.0000  5.739663e+00  4.393398e-01                     1
   1694.4000  4.655140e+00  4.207279e-01                     1
   1694.8000  4.543425e+00  4.183010e-01                     1
   1695.2000  3.933479e+00  4.128219e-01                     1
   1695.6000  4.570553e+00  4.296973e-01                     1
   1696.0000  5.421132e+00  4.501528e-01                     1
   1696.4000  6.164135e+00  4.715835e-01                     1
   1696.8000  5.191682e+00  4.467528e-01                     1
   1697.2000  3.757124e+00  4.080910e-01                     1
   1697.6000  4.242177e+00  4.163782e-01                     1
   1698.0000  3.550410e+00  3.924394e-01                     1
   1698.4000  4.350420e+00  3.966998e-01                     1
   1698.8000  4.434322e+00  4.210462e-01                     1
   1699.2000  4.758044e+00  4.368934e-01                     1
   1699.6000  5.631182e+00  4.639718e-01                     1
   1700.0000  4.940730e+00  4.408212e-01                     1
   1700.4000  3.925546e+00  4.112489e-01                     1
   1700.8000  3.455980e+00  3.948921e-01                     1
   1701.2000  3.640439e+00  4.123372e-01                     1
   1701.6000  3.991142e+00  4.097335e-01                     1
   1702.0000  5.180789e+00  4.374404e-01                     1
   1702.4000  5.637985e+00  4.603275e-01                     1
   1702.8000  4.771778e+00  4.483047e-01                     1
   1703.2000  3.981555e+00  4.170914e-01                     1
   1703.6000  4.170646e+00  4.235406e-01                     1
   1704.0000  3.430807e+00  4.060027e-01                     1
   1704.4000  3.511066e+00  3.812776e-01                     1
   1704.8000  5.490393e+00  4.862493e-01                     1
   1705.2000  5.123816e+00  5.118539e-01                     1
   1705.6000  4.699823e+00  4.434447e-01                     1
   1706.0000  4.131717e+00  4.310327e-01                     1
   1706.4000  4.005050e+00  4.255155e-01                     1
   1706.8000  4.633975e+00  4.477434e-01                     1
   1707.2000  3.789223e+00  4.162322e-01                     1
   1707.6000  4.899598e+00  4.586204e-01                     1
   1708.0000  5.251516e+00  4.696357e-01                     1
   1708.4000  4.285878e+00  4.579081e-01                     1
   1708.8000  3.570526e+00  4.325345e-01                     1
   1709.2000  4.059727e+00  4.351519e-01                     1
   1709.6000  3.819079e+00  4.273501e-01                     1
   1710.0000  3.746116e+00  4.273724e-01                     1
   1710.4000  4.247635e+00  4.422152e-01                     1
   1710.8000  5.152910e+00  5.186045e-01                     1
   1711.2000  4.978573e+00  5.009643e-01                     1
   1711.6000  3.620780e+00  4.211660e-01                     1
   1712.0000  3.421215e+00  3.998051e-01                     1
   1712.4000  3.250568e+00  4.047610e-01                     1
   1712.8000  3.856882e+00  4.313440e-01                     1
   1713.2000  4.470730e+00  4.533928e-01                     1
   1713.6000  4.181057e+00  4.504652e-01                     1
   1714.0000  3.740469e+00  4.263165e-01                     1
   1714.4000  3.917771e+00  4.335120e-01                     1
   1714.8000  4.731048e+00  5.148464e-01                     1
   1715.2000  5.059860e+00  4.708759e-01                     1
   1715.6000  3.813228e+00  4.350258e-01                     1
   1716.0000  4.461832e+00  4.560373e-01                     1
   1716.4000  4.814251e+00  4.698690e-01                     1
   1716.8000  4.184363e+00  4.493435e-01                     1
   1717.2000  4.029014e+00  4.509617e-01                     1
   1717.6000  2.999269e+00  4.079364e-01                     1
   1718.0000  2.862461e+00  3.924557e-01                     1
   1718.4000  4.098935e+00  4.342659e-01                     1
   1718.8000  3.537768e+00  4.134310e-01                     1
   1719.2000  4.557791e+00  4.588291e-01                     1
   1719.6000  3.416472e+00  4.257891e-01                     1
   1720.0000  3.642431e+00  4.379923e-01                     1
   1720.4000  2.666898e+00  3.860798e-01                     1
   1720.8000  2.969023e+00  4.095785e-01                     1
   1721.2000  3.370285e+00  4.257767e-01                     1
   1721.6000  3.223533e+00  4.070872e-01                     1
   1722.0000  3.897005e+00  4.457681e-01                     1
   1722.4000  3.357206e+00  4.217505e-01                     1
   1722.8000  4.670412e+00  4.719181e-01                     1
   1723.2000  3.520183e+00  4.403080e-01                     1
   1723.6000  3.869346e+00  4.474895e-01                     1
   1724.0000  3.584034e+00  4.390837e-01                     1
   1724.4000  3.550874e+00  4.273158e-01                     1
   1724.8000  3.985766e+00  4.472272e-01                     1
   1725.2000  3.140335e+00  4.120005e-01                     1
   1725.6000  3.650555e+00  4.405951e-01                     1
   1726.0000  5.184533e+00  4.895694e-01                     1
   1726.4000  3.788939e+00  4.526259e-01                     1
   1726.8000  3.832789e+00  4.546121e-01                     1
   1727.2000  4.282277e+00  4.705124e-01                     1
   1727.6000  4.574007e+00  4.812541e-01                     1
   1728.0000  4.281877e+00  4.662153e-01                     1
   1728.4000  4.685214e+00  4.817596e-01                     1
   1728.8000  4.695624e+00  4.445355e-01                     1
   1729.2000  5.110147e+00  4.726502e-01                     1
   1729.6000  5.536203e+00  5.080251e-01                     1
   1730.0000  4.877971e+00  4.925875e-01                     1
   1730.4000  4.729755e+00  4.768827e-01                     1
   1730.8000  4.551968e+00  4.763789e-01                     1
   1731.2000  3.870743e+00  4.548131e-01                     1
   1731.6000  4.692338e+00  4.859425e-01                     1
   1732.0000  4.493056e+00  4.713052e-01                     1
   1732.4000  5.479390e+00  5.026007e-01                     1
   1732.8000  3.683155e+00  4.136737e-01                     1
   1733.2000  3.842716e+00  4.403687e-01                     1
   1733.6000  3.595631e+00  4.349686e-01                     1
   1734.0000  5.149084e+00  4.929816e-01                     1
   1734.4000  4.853921e+00  4.839996e-01                     1
   1734.8000  4.583624e+00  4.596885e-01                     1
   1735.2000  4.453573e+00  4.496973e-01                     1
   1735.6000  3.417085e+00  4.293125e-01                     1
   1736.0000  4.189630e+00  4.472052e-01                     1
   1736.4000  4.697996e+00  4.752594e-01                     1
   1736.8000  4.760932e+00  4.757079e-01                     1
   1737.2000  4.470886e+00  4.587958e-01                     1
   1737.6000  5.489769e+00  4.907306e-01                     1
   1738.0000  6.066560e+00  4.999470e-01                     1
   1738.4000  4.563933e+00  4.555043e-01                     1
   1738.8000  4.445751e+00  5.152761e-01                     1
   1739.2000  5.830531e+00  5.329323e-01                     1
   1739.6000  5.113194e+00  4.611126e-01                     1
   1740.0000  5.306402e+00  4.695755e-01                     1
   1740.4000  4.264078e+00  4.467273e-01                     1
   1740.8000  4.250453e+00  4.400176e-01                     1
   1741.2000  3.130160e+00  3.949629e-01                     1
   1741.6000  3.674204e+00  4.236107e-01                     1
   1742.0000  5.139576e+00  4.618686e-01                     1
   1742.4000  5.380026e+00  5.482944e-01                     1
   1742.8000  4.940926e+00  5.056727e-01                     1
   1743.2000  3.776877e+00  4.090187e-01                     1
   1743.6000  5.354097e+00  4.622716e-01                     1
   1744.0000  3.294657e+00  3.911608e-01                     1
   1744.4000  3.845483e+00  4.141291e-01                     1
   1744.8000  3.854099e+00  4.696169e-01                     1
   1745.2000  5.368347e+00  5.020346e-01                     1
   1745.6000  3.275403e+00  3.894209e-01                     1
   1746.0000  4.990048e+00  4.378998e-01                     1
   1746.4000  5.091762e+00  4.385028e-01                     1
   1746.8000  4.380680e+00  4.158758e-01                     1
   1747.2000  4.568670e+00  4.261236e-01                     1
   1747.6000  5.069093e+00  4.361066e-01                     1
   1748.0000  4.681289e+00  4.208384e-01                     1
   1748.4000  4.070980e+00  4.513692e-01                     1
   1748.8000  4.783614e+00  4.597131e-01                     1
   1749.2000  4.305132e+00  3.840445e-01                     1
   1749.6000  3.653983e+00  3.778772e-01                     1
   1750.0000  3.488757e+00  3.657661e-01                     0
   1750.4000  2.794741e+00  3.376375e-01                     0
   1750.8000  4.066089e+00  3.877216e-01                     0
   1751.2000  4.908543e+00  4.949175e-01                     0
   1751.6000  5.134832e+00  4.620587e-01                     0
   1752.0000  4.740040e+00  4.009429e-01                     0
   1752.4000  4.551402e+00  3.837889e-01                     0
   1752.8000  3.883696e+00  3.656634e-01                     0
   1753.2000  4.903102e+00  3.826283e-01                     0
   1753.6000  4.714112e+00  3.825062e-01                     0
   1754.0000  4.070648e+00  3.595722e-01                     0
   1754.4000  3.768722e+00  3.615429e-01                     0
   1754.8000  3.568577e+00  4.214519e-01                     0
   1755.2000  3.762768e+00  3.677837e-01                     0
   1755.6000  3.621542e+00  3.213853e-01                     0
   1756.0000  4.130900e+00  3.934864e-01                     0
   1756.4000  4.779597e+00  4.503072e-01                     0
   1756.8000  5.983563e+00  5.119737e-01                     0
   1757.2000  4.479442e+00  5.550107e-01                     0
   1757.6000  5.285923e+00  4.767673e-01                     0
   1758.0000  6.622011e+00  4.657592e-01                     0
   1758.4000  5.219526e+00  4.209418e-01                     0
   1758.8000  6.419152e+00  4.414780e-01                     0
   1759.2000  6.567198e+00  4.385033e-01                     0
   1759.6000  6.671581e+00  5.403566e-01                     0
   1760.0000  6.294046e+00  5.923836e-01                     0
   1760.4000  6.272235e+00  5.907801e-01                     0
   1760.8000  4.150855e+00  6.622691e-01                     0
   1761.2000  6.725036e+00  7.989095e-01                     0
   1761.6000  5.333315e+00  5.157025e-01                     0
   1762.0000  5.216113e+00  7.500166e-01                     0
   1762.4000  4.046085e+00  7.205078e-01                     0
   1762.8000  2.824688e+00  5.999705e-01                     0
   1763.2000  2.538576e+00  5.528504e-01                     0
   1763.6000  4.861702e+00  6.907710e-01                     0
   1764.0000  4.166932e+00  6.223153e-01                     0
   1764.4000  6.720017e+00  8.001219e-01                     0
   1764.8000  4.769405e+00  6.992963e-01                     0
   1765.2000  3.664742e+00  6.227904e-01                     0
   1765.6000  0.000000e+00  1.000000e+00                     0
   1766.0000  0.000000e+00  1.000000e+00                     0
   1766.4000  0.000000e+00  1.000000e+00                     0
   1766.8000  0.000000e+00  1.000000e+00                     0
   1767.2000  0.000000e+00  1.000000e+00                     0
   1767.6000  0.000000e+00  1.000000e+00                     0
   1768.0000  0.000000e+00  1.000000e+00                     0
   1768.4000  0.000000e+00  1.000000e+00                     0
   1768.8000  0.000000e+00  1.000000e+00                     0
   1769.2000  0.000000e+00  1.000000e+00                     0
   1769.6000  0.000000e+00  1.000000e+00                     0
   1770.0000  0.000000e+00  1.000000e+00                     0
   1770.4000  0.000000e+00  1.000000e+00                     0
   1770.8000  0.000000e+00  1.000000e+00                     0
   1771.2000  0.000000e+00  1.000000e+00                     0
   1771.6000  0.000000e+00  1.000000e+00                     0
