#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1349.2000  8.603021e-01  9.745100e-02                     1
   1349.6000  9.575295e-01  1.010229e-01                     1
   1350.0000  8.981260e-01  9.654157e-02                     1
   1350.4000  6.406622e-01  9.008831e-02                     1
   1350.8000  9.042771e-01  9.989009e-02                     1
   1351.2000  1.062237e+00  1.040453e-01                     1
   1351.6000  9.498722e-01  1.006997e-01                     1
   1352.0000  1.028626e+00  1.003034e-01                     1
   1352.4000  1.067364e+00  1.013502e-01                     1
   1352.8000  1.080147e+00  1.023812e-01                     1
   1353.2000  1.031608e+00  9.032110e-02                     1
   1353.6000  8.500689e-01  9.689284e-02                     1
   1354.0000  1.031465e+00  9.969621e-02                     1
   1354.4000  9.991803e-01  1.028886e-01                     1
   1354.8000  7.255163e-01  9.130238e-02                     1
   1355.2000  8.855881e-01  9.727319e-02                     1
   1355.6000  1.004836e+00  1.020318e-01                     1
   1356.0000  1.109595e+00  1.035547e-01                     1
   1356.4000  8.820970e-01  9.497634e-02                     1
   1356.8000  9.603626e-01  1.011933e-01                     1
   1357.2000  9.156286e-01  9.125513e-02                     1
   1357.6000  9.993260e-01  9.989476e-02                     1
   1358.0000  9.507707e-01  9.994797e-02                     1
   1358.4000  1.095064e+00  1.057289e-01                     1
   1358.8000  1.086158e+00  1.032300e-01                     1
   1359.2000  8.953131e-01  9.821098e-02                     1
   1359.6000  8.583958e-01  9.770546e-02                     1
   1360.0000  9.757917e-01  1.022173e-01                     1
   1360.4000  6.871193e-01  9.126983e-02                     1
   1360.8000  1.029701e+00  1.013621e-01                     1
   1361.2000  8.803046e-01  9.335818e-02                     1
   1361.6000  9.267540e-01  9.215103e-02                     1
   1362.0000  8.062755e-01  9.646560e-02                     1
   1362.4000  9.455927e-01  9.990933e-02                     1
   1362.8000  9.236255e-01  9.915332e-02                     1
   1363.2000  1.021663e+00  1.038265e-01                     1
   1363.6000  1.030373e+00  1.032369e-01                     1
   1364.0000  1.238256e+00  1.078104e-01                     1
   1364.4000  1.116290e+00  1.062655e-01                     1
   1364.8000  1.123223e+00  1.079482e-01                     1
   1365.2000  1.091195e+00  1.021927e-01                     1
   1365.6000  8.448459e-01  9.362917e-02                     1
   1366.0000  7.382943e-01  9.390270e-02                     1
   1366.4000  9.712878e-01  1.005346e-01                     1
   1366.8000  9.732289e-01  1.022154e-01                     1
   1367.2000  7.917498e-01  9.597168e-02                     1
   1367.6000  8.624584e-01  9.796414e-02                     1
   1368.0000  7.160932e-01  9.145926e-02                     1
   1368.4000  7.543797e-01  9.495112e-02                     1
   1368.8000  1.058203e+00  1.031440e-01                     1
   1369.2000  1.056104e+00  1.016332e-01                     1
   1369.6000  6.892436e-01  8.633769e-02                     1
   1370.0000  7.626397e-01  9.061171e-02                     1
   1370.4000  8.115106e-01  9.688516e-02                     1
   1370.8000  9.354208e-01  1.026072e-01                     1
   1371.2000  8.297008e-01  9.729333e-02                     1
   1371.6000  8.131668e-01  9.486228e-02                     1
   1372.0000  9.919029e-01  1.027338e-01                     1
   1372.4000  1.022399e+00  1.029499e-01                     1
   1372.8000  1.142365e+00  1.058292e-01                     1
   1373.2000  1.057437e+00  1.035882e-01                     1
   1373.6000  9.254183e-01  9.726891e-02                     1
   1374.0000  9.999437e-01  9.483095e-02                     1
   1374.4000  9.251608e-01  9.923833e-02                     1
   1374.8000  8.449205e-01  9.823784e-02                     1
   1375.2000  1.048983e+00  1.035725e-01                     1
   1375.6000  8.699139e-01  9.841541e-02                     1
   1376.0000  7.478663e-01  9.586832e-02                     1
   1376.4000  8.078965e-01  9.802445e-02                     1
   1376.8000  9.607362e-01  1.021105e-01                     1
   1377.2000  1.118393e+00  1.075672e-01                     1
   1377.6000  9.164334e-01  1.000816e-01                     1
   1378.0000  8.134174e-01  9.294860e-02                     1
   1378.4000  9.278802e-01  9.847701e-02                     1
   1378.8000  7.598135e-01  9.237013e-02                     1
   1379.2000  7.950073e-01  9.550988e-02                     1
   1379.6000  7.478330e-01  9.539099e-02                     1
   1380.0000  8.057738e-01  9.687505e-02                     1
   1380.4000  1.013366e+00  1.031080e-01                     1
   1380.8000  7.027170e-01  9.229087e-02                     1
   1381.2000  8.295075e-01  9.697852e-02                     1
   1381.6000  7.916467e-01  9.566905e-02                     1
   1382.0000  7.663193e-01  8.867291e-02                     1
   1382.4000  8.349567e-01  9.700131e-02                     1
   1382.8000  8.743350e-01  1.005779e-01                     1
   1383.2000  8.640723e-01  9.987166e-02                     1
   1383.6000  6.518637e-01  1.293575e-01                     1
   1384.0000  8.028924e-01  9.700596e-02                     1
   1384.4000  8.272770e-01  9.456263e-02                     1
   1384.8000  1.103822e+00  1.080356e-01                     1
   1385.2000  1.131322e+00  1.090136e-01                     1
   1385.6000  9.577515e-01  1.020911e-01                     1
   1386.0000  7.790345e-01  9.616740e-02                     1
   1386.4000  7.090218e-01  8.736823e-02                     1
   1386.8000  7.899031e-01  9.544888e-02                     1
   1387.2000  7.156345e-01  9.875770e-02                     1
   1387.6000  8.623485e-01  1.338074e-01                     1
   1388.0000  6.935883e-01  9.446553e-02                     1
   1388.4000  7.090971e-01  9.743729e-02                     1
   1388.8000  5.952675e-01  9.453601e-02                     1
   1389.2000  7.250431e-01  1.510652e-01                     1
   1389.6000  9.047926e-01  1.566934e-01                     1
   1390.0000  6.147543e-01  9.104309e-02                     1
   1390.4000  6.647685e-01  8.915454e-02                     1
   1390.8000  5.303484e-01  8.570083e-02                     1
   1391.2000  5.599221e-01  9.044125e-02                     1
   1391.6000  4.248439e-01  8.253279e-02                     1
   1392.0000  4.155793e-01  7.596298e-02                     1
   1392.4000  5.753902e-01  8.708028e-02                     1
   1392.8000  5.707080e-01  9.588159e-02                     1
   1393.2000  6.518979e-01  1.487066e-01                     1
   1393.6000  3.455685e-01  1.007739e-01                     1
   1394.0000  3.431936e-01  7.820271e-02                     1
   1394.4000  4.501578e-01  8.286498e-02                     1
   1394.8000  5.395973e-01  8.365517e-02                     1
   1395.2000  5.060703e-01  8.846370e-02                     1
   1395.6000  4.747705e-01  8.492791e-02                     1
   1396.0000  4.562202e-01  8.280143e-02                     1
   1396.4000  5.125299e-01  8.294064e-02                     1
   1396.8000  5.421774e-01  8.876526e-02                     1
   1397.2000  3.598872e-01  7.561040e-02                     0
   1397.6000  2.468135e-01  7.051254e-02                     0
   1398.0000  1.654969e-01  6.187415e-02                     0
   1398.4000  2.726587e-01  6.887262e-02                     0
   1398.8000  5.291066e-01  8.652277e-02                     0
   1399.2000  6.409439e-01  9.460145e-02                     1
   1399.6000  5.557423e-01  8.750812e-02                     1
   1400.0000  7.362449e-01  9.673565e-02                     1
   1400.4000  7.445132e-01  1.009023e-01                     1
   1400.8000  7.676927e-01  9.931046e-02                     1
   1401.2000  7.181191e-01  9.802110e-02                     1
   1401.6000  6.573051e-01  9.375645e-02                     1
   1402.0000  5.601298e-01  9.014394e-02                     0
   1402.4000  4.411822e-01  8.450316e-02                     0
   1402.8000  3.441428e-01  7.554957e-02                     0
   1403.2000  6.606843e-01  8.581660e-02                     0
   1403.6000  6.408727e-01  9.310983e-02                     0
   1404.0000  6.916017e-01  9.717301e-02                     0
   1404.4000  5.949620e-01  9.196018e-02                     0
   1404.8000  5.057450e-01  8.751559e-02                     0
   1405.2000  4.662478e-01  8.819218e-02                     0
   1405.6000  5.866851e-01  9.586184e-02                     0
   1406.0000  6.483026e-01  9.899955e-02                     0
   1406.4000  4.801587e-01  8.781427e-02                     0
   1406.8000  5.167929e-01  8.479242e-02                     0
   1407.2000  4.226752e-01  7.647321e-02                     0
   1407.6000  6.684223e-01  8.004582e-02                     0
   1408.0000  9.523308e-01  9.670762e-02                     1
   1408.4000  1.121047e+00  9.942129e-02                     1
   1408.8000  1.274116e+00  9.912562e-02                     1
   1409.2000  1.136468e+00  1.025977e-01                     1
   1409.6000  1.183874e+00  9.901963e-02                     1
   1410.0000  1.190886e+00  1.042624e-01                     1
   1410.4000  1.223602e+00  9.134718e-02                     1
   1410.8000  1.054505e+00  8.113840e-02                     1
   1411.2000  1.169966e+00  1.056478e-01                     1
   1411.6000  9.750791e-01  7.459669e-02                     1
   1412.0000  1.128118e+00  7.599682e-02                     1
   1412.4000  8.966316e-01  6.944426e-02                     1
   1412.8000  9.782708e-01  7.351961e-02                     1
   1413.2000  1.011001e+00  7.390325e-02                     1
   1413.6000  7.819382e-01  6.848247e-02                     1
   1414.0000  7.026849e-01  6.636729e-02                     1
   1414.4000  7.877307e-01  6.474862e-02                     1
   1414.8000  9.185986e-01  8.427326e-02                     1
   1415.2000  8.987393e-01  1.011252e-01                     1
   1415.6000  7.857636e-01  6.909468e-02                     1
   1416.0000  7.326519e-01  6.772521e-02                     1
   1416.4000  7.945951e-01  6.921141e-02                     1
   1416.8000  8.266037e-01  7.141292e-02                     1
   1417.2000  1.008474e+00  7.561692e-02                     1
   1417.6000  9.349315e-01  7.228484e-02                     1
   1418.0000  9.496685e-01  7.246391e-02                     1
   1418.4000  9.251286e-01  7.532966e-02                     1
   1418.8000  8.929924e-01  7.265209e-02                     1
   1419.2000  6.657145e-01  6.663085e-02                     1
   1419.6000  7.780881e-01  6.630854e-02                     1
   1420.0000  6.466364e-01  6.346845e-02                     1
   1420.4000  8.098563e-01  7.103789e-02                     1
   1420.8000  7.269453e-01  6.802034e-02                     1
   1421.2000  7.283507e-01  9.390617e-02                     1
   1421.6000  7.263343e-01  7.543849e-02                     1
   1422.0000  6.689495e-01  6.682097e-02                     1
   1422.4000  8.073109e-01  6.956263e-02                     1
   1422.8000  7.919486e-01  7.054262e-02                     1
   1423.2000  7.304222e-01  6.884495e-02                     1
   1423.6000  7.976361e-01  6.609380e-02                     1
   1424.0000  6.971994e-01  6.694214e-02                     1
   1424.4000  6.619584e-01  6.640949e-02                     1
   1424.8000  7.015168e-01  7.175086e-02                     1
   1425.2000  6.387283e-01  7.959439e-02                     1
   1425.6000  7.314201e-01  1.007436e-01                     1
   1426.0000  7.907084e-01  9.417482e-02                     1
   1426.4000  7.574200e-01  8.824573e-02                     1
   1426.8000  7.286900e-01  9.673004e-02                     1
   1427.2000  7.993015e-01  1.018543e-01                     1
   1427.6000  7.919442e-01  1.105923e-01                     1
   1428.0000  8.064155e-01  9.036298e-02                     1
   1428.4000  8.149549e-01  1.029182e-01                     1
   1428.8000  8.030716e-01  8.686221e-02                     1
   1429.2000  8.409988e-01  8.856700e-02                     1
   1429.6000  9.464899e-01  9.200167e-02                     1
   1430.0000  8.240145e-01  8.770395e-02                     1
   1430.4000  4.694219e-01  7.369512e-02                     1
   1430.8000  6.184155e-01  7.784245e-02                     1
   1431.2000  4.909163e-01  6.848222e-02                     1
   1431.6000  8.165460e-01  8.748987e-02                     1
   1432.0000  4.795655e-01  7.503772e-02                     1
   1432.4000  6.024017e-01  8.161578e-02                     1
   1432.8000  8.131063e-01  8.845471e-02                     1
   1433.2000  7.334147e-01  8.565353e-02                     1
   1433.6000  7.333027e-01  8.545486e-02                     1
   1434.0000  6.662034e-01  8.359564e-02                     1
   1434.4000  7.927693e-01  8.635043e-02                     1
   1434.8000  6.584235e-01  7.867412e-02                     1
   1435.2000  7.046935e-01  7.724152e-02                     1
   1435.6000  7.017442e-01  8.402891e-02                     1
   1436.0000  4.350098e-01  7.002437e-02                     1
   1436.4000  6.772737e-01  8.541613e-02                     1
   1436.8000  8.501594e-01  9.028559e-02                     1
   1437.2000  8.234244e-01  8.858360e-02                     1
   1437.6000  9.310521e-01  9.193795e-02                     1
   1438.0000  7.112346e-01  8.687656e-02                     1
   1438.4000  8.430487e-01  8.974342e-02                     1
   1438.8000  8.832793e-01  9.181792e-02                     1
   1439.2000  8.196943e-01  9.027254e-02                     1
   1439.6000  7.706232e-01  8.806016e-02                     1
   1440.0000  7.061648e-01  8.570114e-02                     1
   1440.4000  6.302561e-01  8.271379e-02                     1
   1440.8000  6.748976e-01  8.344664e-02                     1
   1441.2000  7.977500e-01  8.596790e-02                     1
   1441.6000  8.550897e-01  8.486940e-02                     1
   1442.0000  7.517205e-01  8.754137e-02                     1
   1442.4000  7.626183e-01  8.816123e-02                     1
   1442.8000  9.091443e-01  9.215701e-02                     1
   1443.2000  7.128396e-01  8.557197e-02                     1
   1443.6000  6.242910e-01  8.195343e-02                     1
   1444.0000  8.302479e-01  9.136997e-02                     1
   1444.4000  7.908737e-01  8.959177e-02                     1
   1444.8000  7.722620e-01  9.012842e-02                     1
   1445.2000  9.020160e-01  8.934436e-02                     1
   1445.6000  6.696666e-01  7.536880e-02                     1
   1446.0000  7.412854e-01  8.735296e-02                     1
   1446.4000  6.380198e-01  8.608457e-02                     1
   1446.8000  6.886669e-01  8.528636e-02                     1
   1447.2000  8.027918e-01  9.069276e-02                     1
   1447.6000  7.028290e-01  8.603011e-02                     1
   1448.0000  8.814942e-01  9.370579e-02                     1
   1448.4000  7.793153e-01  8.874034e-02                     1
   1448.8000  6.893863e-01  8.635541e-02                     1
   1449.2000  7.934269e-01  9.077848e-02                     1
   1449.6000  6.968543e-01  8.794613e-02                     1
   1450.0000  6.605738e-01  8.657495e-02                     1
   1450.4000  8.315200e-01  9.286194e-02                     1
   1450.8000  7.949108e-01  8.855230e-02                     1
   1451.2000  8.340284e-01  9.349241e-02                     1
   1451.6000  7.345731e-01  8.332768e-02                     1
   1452.0000  7.472146e-01  8.131818e-02                     1
   1452.4000  9.112630e-01  9.610327e-02                     1
   1452.8000  7.795028e-01  9.213743e-02                     1
   1453.2000  8.193485e-01  9.457966e-02                     1
   1453.6000  7.221599e-01  9.176330e-02                     1
   1454.0000  6.530756e-01  8.835222e-02                     1
   1454.4000  8.743173e-01  9.543513e-02                     1
   1454.8000  7.588765e-01  9.165545e-02                     1
   1455.2000  9.593442e-01  9.993042e-02                     1
   1455.6000  7.943853e-01  8.275727e-02                     1
   1456.0000  8.421905e-01  8.896292e-02                     1
   1456.4000  8.681059e-01  9.624348e-02                     1
   1456.8000  6.647988e-01  9.161028e-02                     1
   1457.2000  5.731935e-01  8.629736e-02                     1
   1457.6000  7.012201e-01  9.171868e-02                     1
   1458.0000  6.389770e-01  8.704841e-02                     1
   1458.4000  7.932275e-01  9.423801e-02                     1
   1458.8000  6.810324e-01  9.083983e-02                     1
   1459.2000  6.733949e-01  8.986460e-02                     1
   1459.6000  5.803523e-01  8.562252e-02                     1
   1460.0000  8.400498e-01  9.708945e-02                     1
   1460.4000  7.206768e-01  9.077270e-02                     1
   1460.8000  7.966607e-01  9.724484e-02                     1
   1461.2000  6.759362e-01  9.139551e-02                     1
   1461.6000  6.701741e-01  9.126892e-02                     1
   1462.0000  6.905232e-01  8.795383e-02                     1
   1462.4000  7.801993e-01  9.146617e-02                     1
   1462.8000  8.449388e-01  9.706432e-02                     1
   1463.2000  5.985875e-01  8.997014e-02                     1
   1463.6000  8.692907e-01  9.969150e-02                     1
   1464.0000  6.592877e-01  9.142527e-02                     1
   1464.4000  6.815058e-01  9.435043e-02                     1
   1464.8000  7.005806e-01  9.419762e-02                     1
   1465.2000  5.105458e-01  8.368388e-02                     1
   1465.6000  7.749558e-01  9.774478e-02                     1
   1466.0000  8.564823e-01  9.333421e-02                     1
   1466.4000  5.943662e-01  8.723848e-02                     1
   1466.8000  8.064201e-01  9.790901e-02                     1
   1467.2000  7.148669e-01  9.512345e-02                     1
   1467.6000  8.013690e-01  9.816444e-02                     1
   1468.0000  9.305048e-01  1.008904e-01                     1
   1468.4000  7.327512e-01  9.352120e-02                     1
   1468.8000  6.330232e-01  9.071748e-02                     1
   1469.2000  7.898727e-01  9.709346e-02                     1
   1469.6000  5.856478e-01  8.782292e-02                     1
   1470.0000  6.749949e-01  9.529329e-02                     1
   1470.4000  6.798160e-01  9.413502e-02                     1
   1470.8000  7.981180e-01  9.830914e-02                     1
   1471.2000  7.750568e-01  9.689560e-02                     1
   1471.6000  6.293199e-01  9.161088e-02                     1
   1472.0000  8.437826e-01  9.906797e-02                     1
   1472.4000  5.276200e-01  8.227099e-02                     1
   1472.8000  6.967640e-01  9.290579e-02                     1
   1473.2000  7.534888e-01  9.764573e-02                     1
   1473.6000  6.253084e-01  8.933605e-02                     1
   1474.0000  6.647561e-01  9.510019e-02                     1
   1474.4000  6.213572e-01  9.083238e-02                     1
   1474.8000  4.938089e-01  8.341655e-02                     1
   1475.2000  6.007494e-01  8.972147e-02                     1
   1475.6000  6.194841e-01  9.183195e-02                     1
   1476.0000  9.973647e-01  1.077373e-01                     1
   1476.4000  7.762508e-01  9.154050e-02                     1
   1476.8000  9.267408e-01  1.018347e-01                     1
   1477.2000  6.779380e-01  9.462106e-02                     1
   1477.6000  5.190985e-01  8.873123e-02                     1
   1478.0000  6.528634e-01  9.444654e-02                     1
   1478.4000  7.073405e-01  9.631373e-02                     1
   1478.8000  8.617555e-01  1.025780e-01                     1
   1479.2000  9.752665e-01  1.091737e-01                     1
   1479.6000  7.694580e-01  9.985548e-02                     1
   1480.0000  7.047035e-01  9.683525e-02                     1
   1480.4000  7.540174e-01  1.000590e-01                     1
   1480.8000  7.414066e-01  9.850001e-02                     1
   1481.2000  5.536899e-01  8.903081e-02                     1
   1481.6000  6.610756e-01  9.172525e-02                     1
   1482.0000  8.068852e-01  1.029231e-01                     1
   1482.4000  6.276868e-01  9.009434e-02                     1
   1482.8000  6.338998e-01  8.675990e-02                     1
   1483.2000  6.461324e-01  9.440337e-02                     1
   1483.6000  8.109341e-01  1.002076e-01                     1
   1484.0000  7.741946e-01  1.003121e-01                     1
   1484.4000  6.213937e-01  9.463259e-02                     1
   1484.8000  7.851601e-01  1.024081e-01                     1
   1485.2000  6.142877e-01  9.538272e-02                     1
   1485.6000  8.878496e-01  1.053469e-01                     1
   1486.0000  5.595007e-01  9.336254e-02                     1
   1486.4000  9.512921e-01  1.080765e-01                     1
   1486.8000  7.107736e-01  9.375382e-02                     1
   1487.2000  5.679324e-01  9.550867e-02                     1
   1487.6000  7.295985e-01  1.006306e-01                     1
   1488.0000  6.627761e-01  9.932556e-02                     1
   1488.4000  6.916349e-01  9.767172e-02                     1
   1488.8000  8.257559e-01  1.029992e-01                     1
   1489.2000  8.172118e-01  1.039220e-01                     1
   1489.6000  8.971825e-01  1.066327e-01                     1
   1490.0000  6.841972e-01  9.931156e-02                     1
   1490.4000  8.965932e-01  1.073280e-01                     1
   1490.8000  7.580443e-01  1.027778e-01                     1
   1491.2000  6.340891e-01  9.678822e-02                     1
   1491.6000  8.215715e-01  1.028348e-01                     1
   1492.0000  7.514901e-01  1.019729e-01                     1
   1492.4000  8.346108e-01  1.057893e-01                     1
   1492.8000  1.067193e+00  1.117544e-01                     1
   1493.2000  1.078869e+00  1.059553e-01                     1
   1493.6000  8.190176e-01  1.004719e-01                     1
   1494.0000  8.919167e-01  1.072044e-01                     1
   1494.4000  7.614242e-01  1.034377e-01                     1
   1494.8000  5.603337e-01  9.174365e-02                     1
   1495.2000  7.565427e-01  1.013681e-01                     1
   1495.6000  1.027465e+00  1.131467e-01                     1
   1496.0000  7.349650e-01  1.022944e-01                     1
   1496.4000  6.929470e-01  9.997367e-02                     1
   1496.8000  6.942266e-01  9.350547e-02                     1
   1497.2000  7.813896e-01  9.611912e-02                     1
   1497.6000  5.104140e-01  8.818924e-02                     1
   1498.0000  8.072447e-01  1.039772e-01                     1
   1498.4000  9.714376e-01  1.119157e-01                     1
   1498.8000  5.362483e-01  9.189272e-02                     1
   1499.2000  6.512045e-01  9.949553e-02                     1
   1499.6000  5.766288e-01  9.470695e-02                     1
   1500.0000  7.079745e-01  9.883801e-02                     1
   1500.4000  6.774881e-01  1.007887e-01                     1
   1500.8000  8.005834e-01  1.075618e-01                     1
   1501.2000  6.184868e-01  9.825861e-02                     1
   1501.6000  9.073251e-01  1.088047e-01                     1
   1502.0000  8.538936e-01  1.058070e-01                     1
   1502.4000  7.909482e-01  1.055478e-01                     1
   1502.8000  6.518246e-01  1.008514e-01                     1
   1503.2000  5.936399e-01  9.224652e-02                     1
   1503.6000  6.612351e-01  9.539986e-02                     1
   1504.0000  4.893077e-01  9.110265e-02                     1
   1504.4000  6.023452e-01  9.542025e-02                     1
   1504.8000  5.760226e-01  1.395418e-01                     1
   1505.2000  5.522591e-01  1.509914e-01                     1
   1505.6000  5.203014e-01  1.440259e-01                     1
   1506.0000  5.990965e-01  1.420265e-01                     1
   1506.4000  4.520690e-01  1.298632e-01                     1
   1506.8000  5.113832e-01  8.997696e-02                     1
   1507.2000  5.657634e-01  8.958395e-02                     1
   1507.6000  6.304314e-01  9.004680e-02                     1
   1508.0000  6.006719e-01  9.860461e-02                     1
   1508.4000  6.910759e-01  1.001112e-01                     1
   1508.8000  0.000000e+00  1.000000e+00                     0
   1509.2000  0.000000e+00  1.000000e+00                     0
   1509.6000  0.000000e+00  1.000000e+00                     0
   1510.0000  0.000000e+00  1.000000e+00                     0
   1510.4000  0.000000e+00  1.000000e+00                     0
   1510.8000  4.310242e-01  1.326072e-01                     1
   1511.2000  7.040540e-01  1.027258e-01                     1
   1511.6000  7.492073e-01  1.045210e-01                     1
   1512.0000  8.029714e-01  1.068547e-01                     1
   1512.4000  8.000227e-01  1.085347e-01                     1
   1512.8000  1.072617e+00  1.533089e-01                     1
   1513.2000  8.156268e-01  1.689001e-01                     1
   1513.6000  8.501793e-01  1.523864e-01                     1
   1514.0000  9.244117e-01  1.451817e-01                     1
   1514.4000  1.226891e+00  1.887853e-01                     1
   1514.8000  8.292779e-01  1.541652e-01                     1
   1515.2000  7.406554e-01  1.017948e-01                     1
   1515.6000  5.872206e-01  9.929830e-02                     1
   1516.0000  5.691784e-01  9.896832e-02                     1
   1516.4000  6.510902e-01  1.017395e-01                     1
   1516.8000  6.297684e-01  9.726871e-02                     1
   1517.2000  6.107234e-01  9.739431e-02                     1
   1517.6000  5.086574e-01  8.464765e-02                     1
   1518.0000  7.663851e-01  1.038405e-01                     1
   1518.4000  5.916061e-01  9.762479e-02                     1
   1518.8000  8.103119e-01  1.070231e-01                     1
   1519.2000  8.421053e-01  1.057164e-01                     1
   1519.6000  7.377526e-01  1.046401e-01                     1
   1520.0000  7.694423e-01  1.076440e-01                     1
   1520.4000  7.620989e-01  1.041386e-01                     1
   1520.8000  7.033574e-01  1.033379e-01                     1
   1521.2000  5.969358e-01  1.010066e-01                     1
   1521.6000  7.133153e-01  1.068215e-01                     1
   1522.0000  6.595506e-01  1.033786e-01                     1
   1522.4000  7.961887e-01  1.078653e-01                     1
   1522.8000  7.226663e-01  1.033530e-01                     1
   1523.2000  7.900288e-01  1.113798e-01                     1
   1523.6000  7.739491e-01  1.097063e-01                     1
   1524.0000  6.375125e-01  9.220790e-02                     1
   1524.4000  7.812395e-01  1.086024e-01                     1
   1524.8000  6.884025e-01  1.078328e-01                     0
   1525.2000  7.006181e-01  1.055100e-01                     0
   1525.6000  7.818707e-01  1.103586e-01                     0
   1526.0000  7.088206e-01  1.064471e-01                     0
   1526.4000  5.293607e-01  9.295847e-02                     0
   1526.8000  3.517479e-01  7.860798e-02                     0
   1527.2000  6.497772e-01  1.028937e-01                     0
   1527.6000  6.848420e-01  1.023204e-01                     0
   1528.0000  7.367184e-01  9.968760e-02                     0
   1528.4000  5.536858e-01  9.890307e-02                     0
   1528.8000  6.874633e-01  1.048937e-01                     0
   1529.2000  4.752177e-01  9.388051e-02                     0
   1529.6000  5.788184e-01  1.020130e-01                     0
   1530.0000  3.590380e-01  8.527302e-02                     0
   1530.4000  5.596775e-01  1.001428e-01                     0
   1530.8000  5.205467e-01  9.569933e-02                     0
   1531.2000  3.629097e-01  8.407729e-02                     0
   1531.6000  1.452700e-01  6.420750e-02                     0
   1532.0000  3.569818e-01  8.045537e-02                     0
   1532.4000  5.961122e-01  9.737400e-02                     0
   1532.8000  5.020575e-01  9.430135e-02                     1
   1533.2000  5.610395e-01  9.763793e-02                     1
   1533.6000  5.651935e-01  9.896786e-02                     1
   1534.0000  4.689191e-01  9.173587e-02                     1
   1534.4000  5.751081e-01  9.430885e-02                     1
   1534.8000  5.805028e-01  9.908761e-02                     1
   1535.2000  4.849303e-01  9.874694e-02                     1
   1535.6000  4.529411e-01  9.238852e-02                     1
   1536.0000  6.714838e-01  1.065139e-01                     1
   1536.4000  4.649506e-01  9.688599e-02                     1
   1536.8000  5.019524e-01  1.000143e-01                     1
   1537.2000  4.255611e-01  9.217403e-02                     1
   1537.6000  3.780346e-01  9.331313e-02                     1
   1538.0000  3.990100e-01  9.043063e-02                     1
   1538.4000  4.324079e-01  8.346465e-02                     1
   1538.8000  4.822633e-01  9.981897e-02                     1
   1539.2000  5.681289e-01  1.021156e-01                     1
   1539.6000  5.446995e-01  1.014641e-01                     1
   1540.0000  4.515824e-01  9.672877e-02                     1
   1540.4000  5.505434e-01  1.033073e-01                     1
   1540.8000  4.179304e-01  9.027319e-02                     1
   1541.2000  3.959651e-01  9.186166e-02                     1
   1541.6000  4.094136e-01  9.607898e-02                     1
   1542.0000  2.518414e-01  7.941282e-02                     1
   1542.4000  2.856878e-01  8.289454e-02                     1
   1542.8000  3.227863e-01  8.611499e-02                     1
   1543.2000  2.937296e-01  8.715168e-02                     1
   1543.6000  2.939629e-01  8.484251e-02                     1
   1544.0000  1.825002e-01  6.915049e-02                     1
   1544.4000  2.014779e-01  7.154876e-02                     1
   1544.8000  3.029939e-01  8.164406e-02                     1
   1545.2000  1.987695e-01  7.448506e-02                     1
   1545.6000  3.534395e-01  9.008868e-02                     1
   1546.0000  2.209606e-01  7.966378e-02                     1
   1546.4000  2.630586e-01  8.438971e-02                     1
   1546.8000  2.531927e-01  7.831428e-02                     1
   1547.2000  1.184783e-01  6.885073e-02                     1
   1547.6000  3.021814e-01  9.235513e-02                     1
   1548.0000  1.284243e-01  6.583275e-02                     1
   1548.4000  1.202961e-01  6.368859e-02                     1
   1548.8000  1.884271e-01  7.422615e-02                     1
   1549.2000  2.133114e-01  7.778098e-02                     1
   1549.6000  1.893785e-01  7.574232e-02                     1
   1550.0000  3.089208e-01  8.958632e-02                     1
   1550.4000  3.045852e-01  9.106026e-02                     1
   1550.8000  7.107422e-02  5.521124e-02                     1
   1551.2000  2.621044e-01  8.547163e-02                     1
   1551.6000  2.513302e-01  8.276067e-02                     1
   1552.0000  1.600939e-01  7.492236e-02                     1
   1552.4000  2.529681e-01  8.542731e-02                     1
   1552.8000  2.060405e-01  7.707328e-02                     1
   1553.2000  1.397799e-01  6.840274e-02                     1
   1553.6000  2.107801e-01  7.773579e-02                     1
   1554.0000  2.415127e-01  7.998603e-02                     1
   1554.4000  1.941105e-01  7.652928e-02                     1
   1554.8000  3.750660e-01  9.565509e-02                     1
   1555.2000  3.261197e-01  8.788251e-02                     0
   1555.6000  1.034778e-01  6.181848e-02                     0
   1556.0000  5.496260e-01  1.065877e-01                     1
   1556.4000  5.938502e-01  1.124766e-01                     1
   1556.8000  4.458390e-01  1.014988e-01                     0
   1557.2000  5.911008e-01  1.157243e-01                     0
   1557.6000  6.661882e-01  1.161612e-01                     1
   1558.0000  6.303989e-01  1.158206e-01                     1
   1558.4000  6.654699e-01  1.202820e-01                     1
   1558.8000  7.622552e-01  1.180553e-01                     1
   1559.2000  6.888192e-01  1.139866e-01                     1
   1559.6000  8.194584e-01  1.276739e-01                     1
   1560.0000  9.617307e-01  1.339705e-01                     1
   1560.4000  8.121153e-01  1.288102e-01                     1
   1560.8000  5.105942e-01  1.082963e-01                     1
   1561.2000  7.548882e-01  1.243129e-01                     1
   1561.6000  6.568270e-01  1.190486e-01                     1
   1562.0000  5.762348e-01  1.119904e-01                     1
   1562.4000  7.367206e-01  1.228219e-01                     1
   1562.8000  7.837927e-01  1.234183e-01                     1
