#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1560.0000  2.874070e+00  1.081057e-01                     1
   1560.4000  2.945313e+00  1.080566e-01                     1
   1560.8000  2.773016e+00  1.053834e-01                     1
   1561.2000  2.526851e+00  1.010960e-01                     1
   1561.6000  2.845455e+00  1.067166e-01                     1
   1562.0000  3.199329e+00  1.127559e-01                     1
   1562.4000  3.052820e+00  1.106554e-01                     1
   1562.8000  2.688301e+00  1.042665e-01                     1
   1563.2000  2.715194e+00  1.130974e-01                     1
   1563.6000  2.529646e+00  1.062868e-01                     1
   1564.0000  2.118681e+00  9.403452e-02                     1
   1564.4000  2.418783e+00  9.995510e-02                     1
   1564.8000  2.334777e+00  9.852180e-02                     1
   1565.2000  2.492612e+00  1.171314e-01                     1
   1565.6000  2.648340e+00  1.185768e-01                     1
   1566.0000  2.475374e+00  1.011487e-01                     1
   1566.4000  2.233428e+00  9.697450e-02                     1
   1566.8000  2.317350e+00  9.890495e-02                     1
   1567.2000  2.043733e+00  9.326436e-02                     1
   1567.6000  2.127455e+00  9.525234e-02                     1
   1568.0000  1.896268e+00  9.051367e-02                     1
   1568.4000  2.173598e+00  9.621734e-02                     1
   1568.8000  2.040161e+00  9.344639e-02                     1
   1569.2000  2.079530e+00  1.018280e-01                     1
   1569.6000  2.065512e+00  1.201929e-01                     1
   1570.0000  2.159859e+00  1.052032e-01                     1
   1570.4000  1.873681e+00  9.077786e-02                     1
   1570.8000  1.999375e+00  9.369474e-02                     1
   1571.2000  1.880598e+00  9.208836e-02                     1
   1571.6000  1.851888e+00  1.001779e-01                     1
   1572.0000  2.042523e+00  1.049380e-01                     0
   1572.4000  1.996235e+00  1.038685e-01                     0
   1572.8000  2.145139e+00  1.073772e-01                     0
   1573.2000  2.105182e+00  1.092566e-01                     0
   1573.6000  2.187479e+00  1.207018e-01                     0
   1574.0000  2.306919e+00  1.136554e-01                     0
   1574.4000  2.130651e+00  1.077522e-01                     0
   1574.8000  2.176009e+00  1.090533e-01                     0
   1575.2000  2.532813e+00  1.296280e-01                     0
   1575.6000  2.323918e+00  1.635304e-01                     0
   1576.0000  1.917799e+00  1.372320e-01                     0
   1576.4000  1.918807e+00  1.178562e-01                     0
   1576.8000  1.957703e+00  1.184066e-01                     0
   1577.2000  2.211160e+00  1.638408e-01                     0
   1577.6000  2.129040e+00  1.852398e-01                     0
   1578.0000  2.037401e+00  1.819366e-01                     0
   1578.4000  2.429905e+00  1.955964e-01                     0
   1578.8000  2.067366e+00  1.842897e-01                     0
   1579.2000  2.818659e+00  2.086707e-01                     0
   1579.6000  2.327617e+00  3.159147e-01                     0
   1580.0000  2.616458e+00  3.787325e-01                     0
   1580.4000  2.262843e+00  1.920519e-01                     0
   1580.8000  2.566187e+00  2.008923e-01                     0
   1581.2000  1.664569e+00  1.916811e-01                     0
   1581.6000  0.000000e+00  1.657106e-01                     0
   1582.0000  0.000000e+00  1.666707e-01                     0
   1582.4000  0.000000e+00  1.679584e-01                     0
   1582.8000  0.000000e+00  1.698499e-01                     0
   1583.2000  0.000000e+00  1.711226e-01                     0
   1583.6000  0.000000e+00  1.721046e-01                     0
   1584.0000  0.000000e+00  1.740412e-01                     0
   1584.4000  0.000000e+00  1.756367e-01                     0
   1584.8000  0.000000e+00  1.766077e-01                     0
   1585.2000  0.000000e+00  1.782185e-01                     0
   1585.6000  0.000000e+00  1.801956e-01                     0
   1586.0000  0.000000e+00  1.815151e-01                     0
   1586.4000  0.000000e+00  1.828093e-01                     0
   1586.8000  0.000000e+00  1.851246e-01                     0
   1587.2000  0.000000e+00  1.867895e-01                     0
   1587.6000  0.000000e+00  1.877913e-01                     0
   1588.0000  0.000000e+00  1.898128e-01                     0
   1588.4000  0.000000e+00  1.918517e-01                     0
   1588.8000  0.000000e+00  1.932080e-01                     0
   1589.2000  0.000000e+00  1.949020e-01                     0
   1589.6000  0.000000e+00  1.973549e-01                     0
   1590.0000  0.000000e+00  1.991197e-01                     0
   1590.4000  0.000000e+00  2.004753e-01                     0
   1590.8000  0.000000e+00  2.029421e-01                     0
   1591.2000  0.000000e+00  2.050819e-01                     0
   1591.6000  0.000000e+00  2.065202e-01                     0
   1592.0000  1.479331e+00  3.040992e-01                     0
   1592.4000  2.280038e+00  3.460037e-01                     0
   1592.8000  2.325394e+00  3.491861e-01                     0
   1593.2000  1.701097e+00  3.211202e-01                     0
   1593.6000  1.706680e+00  3.222009e-01                     0
   1594.0000  2.438867e+00  3.561030e-01                     0
   1594.4000  2.771780e+00  3.699662e-01                     0
   1594.8000  2.939924e+00  3.785321e-01                     0
   1595.2000  2.545184e+00  5.373959e-01                     0
   1595.6000  2.114037e+00  3.037676e-01                     0
   1596.0000  2.512286e+00  2.332081e-01                     0
   1596.4000  3.211485e+00  2.584862e-01                     0
   1596.8000  2.699597e+00  2.418588e-01                     0
   1597.2000  2.383368e+00  2.299728e-01                     1
   1597.6000  2.491064e+00  2.308506e-01                     1
   1598.0000  2.810078e+00  1.663761e-01                     1
   1598.4000  2.533357e+00  1.592616e-01                     1
   1598.8000  2.725858e+00  1.680235e-01                     1
   1599.2000  1.925430e+00  1.577086e-01                     1
   1599.6000  2.080068e+00  1.494455e-01                     1
   1600.0000  2.063923e+00  1.455108e-01                     1
   1600.4000  1.638482e+00  1.337607e-01                     1
   1600.8000  2.736083e+00  1.657411e-01                     1
   1601.2000  1.952580e+00  1.710605e-01                     1
   1601.6000  2.243370e+00  1.736640e-01                     1
   1602.0000  2.569045e+00  1.522599e-01                     1
   1602.4000  2.224353e+00  1.221404e-01                     1
   1602.8000  2.382434e+00  1.269341e-01                     1
   1603.2000  2.159518e+00  1.266634e-01                     1
   1603.6000  2.143755e+00  1.210097e-01                     1
   1604.0000  2.134877e+00  1.207317e-01                     1
   1604.4000  1.955947e+00  1.165356e-01                     1
   1604.8000  2.105331e+00  1.199321e-01                     1
   1605.2000  2.266931e+00  1.671889e-01                     1
   1605.6000  2.150976e+00  1.333012e-01                     1
   1606.0000  2.276789e+00  1.253380e-01                     1
   1606.4000  2.254047e+00  1.242824e-01                     1
   1606.8000  2.403510e+00  1.276070e-01                     1
   1607.2000  2.700329e+00  1.404127e-01                     0
   1607.6000  2.860719e+00  1.687571e-01                     0
   1608.0000  2.948043e+00  1.534976e-01                     0
   1608.4000  1.836856e+00  1.135574e-01                     0
   1608.8000  1.312543e+00  9.918828e-02                     0
   1609.2000  1.630429e+00  1.181365e-01                     0
   1609.6000  1.650731e+00  1.124382e-01                     0
   1610.0000  1.904420e+00  1.168850e-01                     0
   1610.4000  2.012357e+00  1.192238e-01                     1
   1610.8000  2.327124e+00  1.264042e-01                     1
   1611.2000  2.062923e+00  1.205769e-01                     1
   1611.6000  2.012889e+00  1.471009e-01                     1
   1612.0000  2.353458e+00  1.629039e-01                     1
   1612.4000  1.875412e+00  1.185089e-01                     1
   1612.8000  2.099146e+00  1.220562e-01                     1
   1613.2000  1.864058e+00  1.162560e-01                     1
   1613.6000  1.823591e+00  1.148826e-01                     1
   1614.0000  1.517450e+00  1.127616e-01                     0
   1614.4000  1.894688e+00  1.172840e-01                     0
   1614.8000  2.082056e+00  1.218664e-01                     0
   1615.2000  2.284059e+00  1.275563e-01                     0
   1615.6000  2.091916e+00  1.341979e-01                     0
   1616.0000  2.241139e+00  1.325888e-01                     0
   1616.4000  2.356618e+00  1.293850e-01                     0
   1616.8000  2.476042e+00  1.326890e-01                     0
   1617.2000  2.083297e+00  1.229063e-01                     1
   1617.6000  1.876760e+00  1.444395e-01                     1
   1618.0000  1.746905e+00  1.325900e-01                     1
   1618.4000  1.635114e+00  1.118327e-01                     1
   1618.8000  1.736680e+00  1.141902e-01                     1
   1619.2000  1.733242e+00  1.139370e-01                     1
   1619.6000  1.832096e+00  1.238115e-01                     1
   1620.0000  1.553646e+00  1.161442e-01                     1
   1620.4000  1.605967e+00  1.107377e-01                     1
   1620.8000  1.828733e+00  1.174042e-01                     1
   1621.2000  2.357053e+00  1.309289e-01                     1
   1621.6000  2.366824e+00  1.419966e-01                     1
   1622.0000  2.125345e+00  1.632039e-01                     1
   1622.4000  1.941293e+00  1.381887e-01                     1
   1622.8000  1.954255e+00  1.224859e-01                     1
   1623.2000  2.125514e+00  1.253843e-01                     1
   1623.6000  2.239141e+00  1.291945e-01                     1
   1624.0000  2.412014e+00  1.492200e-01                     1
   1624.4000  2.153014e+00  1.269923e-01                     1
   1624.8000  2.108823e+00  1.260023e-01                     1
   1625.2000  1.878327e+00  1.198115e-01                     1
   1625.6000  2.013436e+00  1.281760e-01                     1
   1626.0000  1.948172e+00  1.324002e-01                     1
   1626.4000  2.267952e+00  1.355018e-01                     1
   1626.8000  2.008764e+00  1.238584e-01                     1
   1627.2000  2.270257e+00  1.299482e-01                     1
   1627.6000  2.119868e+00  1.269501e-01                     1
   1628.0000  2.342719e+00  1.595529e-01                     1
   1628.4000  1.938078e+00  1.430170e-01                     1
   1628.8000  1.816409e+00  1.184173e-01                     1
   1629.2000  1.718179e+00  1.164131e-01                     1
   1629.6000  1.696612e+00  1.158522e-01                     1
   1630.0000  1.776393e+00  1.176189e-01                     1
   1630.4000  1.881939e+00  1.205987e-01                     1
   1630.8000  2.205415e+00  1.289613e-01                     1
   1631.2000  2.293390e+00  1.309147e-01                     1
   1631.6000  2.155434e+00  1.280142e-01                     1
   1632.0000  2.201161e+00  1.513285e-01                     1
   1632.4000  2.209210e+00  1.729435e-01                     1
   1632.8000  2.374594e+00  1.439347e-01                     1
   1633.2000  2.184926e+00  1.293918e-01                     1
   1633.6000  2.415084e+00  1.351092e-01                     1
   1634.0000  2.583103e+00  1.392812e-01                     1
   1634.4000  1.876136e+00  1.218644e-01                     1
   1634.8000  1.813270e+00  1.203270e-01                     1
   1635.2000  1.844912e+00  1.210997e-01                     1
   1635.6000  2.203374e+00  1.308849e-01                     1
   1636.0000  1.799515e+00  1.295225e-01                     1
   1636.4000  1.973601e+00  1.358876e-01                     1
   1636.8000  1.901457e+00  1.226801e-01                     1
   1637.2000  1.751369e+00  1.188032e-01                     1
   1637.6000  2.257527e+00  1.321279e-01                     1
   1638.0000  2.051290e+00  1.355465e-01                     1
   1638.4000  2.202511e+00  1.592104e-01                     1
   1638.8000  2.158432e+00  1.376397e-01                     1
   1639.2000  1.946709e+00  1.243657e-01                     1
   1639.6000  2.003827e+00  1.257621e-01                     1
   1640.0000  1.878159e+00  1.227318e-01                     1
   1640.4000  1.749935e+00  1.192595e-01                     1
   1640.8000  1.827963e+00  1.208220e-01                     1
   1641.2000  2.349264e+00  1.348311e-01                     1
   1641.6000  2.887696e+00  1.476196e-01                     1
   1642.0000  2.408480e+00  1.367506e-01                     1
   1642.4000  2.381944e+00  1.691725e-01                     1
   1642.8000  2.294778e+00  1.669760e-01                     1
   1643.2000  2.168831e+00  1.325773e-01                     1
   1643.6000  2.403196e+00  1.364630e-01                     1
   1644.0000  2.595071e+00  1.417196e-01                     1
   1644.4000  2.537704e+00  1.403003e-01                     1
   1644.8000  2.774666e+00  1.454691e-01                     1
   1645.2000  3.036256e+00  1.515574e-01                     1
   1645.6000  2.831415e+00  1.471621e-01                     1
   1646.0000  2.657999e+00  1.447688e-01                     0
   1646.4000  2.732763e+00  1.584773e-01                     0
   1646.8000  2.528596e+00  1.478597e-01                     0
   1647.2000  2.445379e+00  1.384068e-01                     0
   1647.6000  2.284376e+00  1.336719e-01                     0
   1648.0000  1.810119e+00  1.214382e-01                     0
   1648.4000  1.842975e+00  1.418492e-01                     0
   1648.8000  1.675919e+00  1.393210e-01                     0
   1649.2000  2.511232e+00  1.400563e-01                     0
   1649.6000  2.107936e+00  1.304347e-01                     0
   1650.0000  2.339805e+00  1.366293e-01                     0
   1650.4000  2.384433e+00  1.374022e-01                     0
   1650.8000  2.520378e+00  1.409683e-01                     0
   1651.2000  2.500791e+00  1.403582e-01                     0
   1651.6000  2.709634e+00  1.453324e-01                     1
   1652.0000  2.965879e+00  1.515753e-01                     1
   1652.4000  3.032695e+00  1.665711e-01                     1
   1652.8000  2.464456e+00  1.823037e-01                     1
   1653.2000  2.645439e+00  1.648627e-01                     1
   1653.6000  2.753205e+00  1.479434e-01                     1
   1654.0000  2.812589e+00  1.483499e-01                     1
   1654.4000  3.021013e+00  1.529003e-01                     1
   1654.8000  2.621439e+00  1.440269e-01                     1
   1655.2000  2.312040e+00  1.365596e-01                     1
   1655.6000  2.303357e+00  1.361806e-01                     1
   1656.0000  2.443834e+00  1.394191e-01                     1
   1656.4000  3.002009e+00  1.598745e-01                     1
   1656.8000  2.846547e+00  1.627097e-01                     1
   1657.2000  2.323158e+00  1.420110e-01                     1
   1657.6000  2.633489e+00  1.448241e-01                     1
   1658.0000  2.163435e+00  1.330518e-01                     1
   1658.4000  2.431518e+00  1.403641e-01                     1
   1658.8000  2.753247e+00  1.772007e-01                     1
   1659.2000  2.691141e+00  1.693045e-01                     1
   1659.6000  2.659307e+00  1.461323e-01                     1
   1660.0000  2.420362e+00  1.394763e-01                     1
   1660.4000  2.258163e+00  1.356835e-01                     1
   1660.8000  2.469745e+00  1.411233e-01                     1
   1661.2000  1.985595e+00  1.281940e-01                     1
   1661.6000  1.788886e+00  1.231960e-01                     1
   1662.0000  2.157281e+00  1.336325e-01                     1
   1662.4000  2.213510e+00  1.352063e-01                     1
   1662.8000  2.922642e+00  1.786311e-01                     1
   1663.2000  2.669689e+00  1.968876e-01                     1
   1663.6000  3.058087e+00  1.674679e-01                     1
   1664.0000  2.656646e+00  1.461847e-01                     1
   1664.4000  2.367325e+00  1.397457e-01                     1
   1664.8000  1.930202e+00  1.289469e-01                     1
   1665.2000  2.069005e+00  1.322027e-01                     1
   1665.6000  2.069165e+00  1.316903e-01                     1
   1666.0000  1.921634e+00  1.282608e-01                     1
   1666.4000  2.098762e+00  1.330432e-01                     1
   1666.8000  2.150319e+00  1.470586e-01                     1
   1667.2000  2.219582e+00  1.487693e-01                     1
   1667.6000  2.257807e+00  1.379283e-01                     1
   1668.0000  2.436287e+00  1.416818e-01                     1
   1668.4000  2.394555e+00  1.409582e-01                     1
   1668.8000  2.391946e+00  1.545120e-01                     0
   1669.2000  2.336842e+00  1.672785e-01                     0
   1669.6000  2.564589e+00  1.529338e-01                     0
   1670.0000  2.018032e+00  1.318132e-01                     0
   1670.4000  1.512438e+00  1.177719e-01                     0
   1670.8000  1.119917e+00  1.046179e-01                     0
   1671.2000  1.340230e+00  1.123208e-01                     0
   1671.6000  2.126642e+00  1.351601e-01                     0
   1672.0000  2.223834e+00  1.375207e-01                     0
   1672.4000  1.878758e+00  1.277062e-01                     0
   1672.8000  2.267861e+00  1.426662e-01                     0
   1673.2000  2.248908e+00  1.800464e-01                     0
   1673.6000  2.272951e+00  1.724238e-01                     0
   1674.0000  2.608826e+00  1.477461e-01                     0
   1674.4000  2.536893e+00  1.464209e-01                     0
   1674.8000  2.273977e+00  1.393660e-01                     0
   1675.2000  2.241588e+00  1.387289e-01                     0
   1675.6000  2.018130e+00  1.333382e-01                     0
   1676.0000  2.538092e+00  1.465024e-01                     0
   1676.4000  2.137861e+00  1.362593e-01                     0
   1676.8000  2.419542e+00  1.485653e-01                     0
   1677.2000  2.520074e+00  1.584285e-01                     0
   1677.6000  2.394191e+00  1.456963e-01                     0
   1678.0000  2.192074e+00  1.374070e-01                     0
   1678.4000  1.613348e+00  1.218540e-01                     0
   1678.8000  2.081640e+00  1.359187e-01                     0
   1679.2000  1.979101e+00  1.605576e-01                     0
   1679.6000  2.141760e+00  1.577989e-01                     0
   1680.0000  2.517562e+00  1.471273e-01                     0
   1680.4000  2.368373e+00  1.432269e-01                     1
   1680.8000  2.354605e+00  1.433575e-01                     1
   1681.2000  1.811184e+00  1.287882e-01                     1
   1681.6000  1.893996e+00  1.309623e-01                     1
   1682.0000  2.026740e+00  1.350553e-01                     1
   1682.4000  2.269304e+00  1.411867e-01                     1
   1682.8000  2.574647e+00  1.490645e-01                     1
   1683.2000  2.778244e+00  1.779394e-01                     1
   1683.6000  2.542764e+00  1.978310e-01                     1
   1684.0000  2.112853e+00  1.455603e-01                     1
   1684.4000  2.289722e+00  1.417476e-01                     1
   1684.8000  2.357895e+00  1.439955e-01                     1
   1685.2000  2.611054e+00  1.512512e-01                     1
   1685.6000  2.613381e+00  1.519474e-01                     1
   1686.0000  2.503822e+00  1.495660e-01                     1
   1686.4000  2.720951e+00  1.550183e-01                     1
   1686.8000  3.291054e+00  1.681048e-01                     1
   1687.2000  3.017488e+00  1.727290e-01                     1
   1687.6000  2.946165e+00  1.744991e-01                     1
   1688.0000  2.961868e+00  1.605288e-01                     1
   1688.4000  2.869559e+00  1.575851e-01                     1
   1688.8000  3.096191e+00  1.638927e-01                     1
   1689.2000  2.829338e+00  1.648816e-01                     1
   1689.6000  2.366701e+00  1.782901e-01                     1
   1690.0000  2.131558e+00  1.480193e-01                     1
   1690.4000  2.519856e+00  1.511702e-01                     1
   1690.8000  2.590595e+00  1.532547e-01                     1
   1691.2000  2.766547e+00  1.573014e-01                     1
   1691.6000  2.560792e+00  1.524440e-01                     1
   1692.0000  2.655685e+00  1.548524e-01                     1
   1692.4000  2.479022e+00  1.501543e-01                     1
   1692.8000  3.246086e+00  1.691432e-01                     1
   1693.2000  2.851380e+00  1.604332e-01                     1
   1693.6000  2.971890e+00  2.072466e-01                     1
   1694.0000  2.716589e+00  1.929726e-01                     1
   1694.4000  2.473055e+00  1.517185e-01                     1
   1694.8000  2.530779e+00  1.533826e-01                     1
   1695.2000  2.321363e+00  1.477142e-01                     1
   1695.6000  2.534727e+00  1.539702e-01                     1
   1696.0000  2.012248e+00  1.410335e-01                     1
   1696.4000  2.098618e+00  1.431028e-01                     1
   1696.8000  2.255857e+00  1.469987e-01                     1
   1697.2000  2.470055e+00  1.555291e-01                     1
   1697.6000  2.745356e+00  1.760061e-01                     1
   1698.0000  2.831718e+00  1.654672e-01                     1
   1698.4000  2.659165e+00  1.576679e-01                     1
   1698.8000  2.243654e+00  1.470084e-01                     1
   1699.2000  2.340055e+00  1.499008e-01                     1
   1699.6000  2.578580e+00  1.824975e-01                     1
   1700.0000  2.599965e+00  1.795522e-01                     1
   1700.4000  2.549567e+00  1.563198e-01                     1
   1700.8000  2.344800e+00  1.503504e-01                     1
   1701.2000  2.191532e+00  1.469305e-01                     1
   1701.6000  2.188084e+00  1.474694e-01                     1
   1702.0000  2.696493e+00  1.615100e-01                     1
   1702.4000  2.793711e+00  1.642182e-01                     1
   1702.8000  2.153142e+00  1.473762e-01                     1
   1703.2000  2.193926e+00  1.486626e-01                     1
   1703.6000  1.784947e+00  1.535394e-01                     1
   1704.0000  2.122388e+00  1.898395e-01                     1
   1704.4000  1.833476e+00  1.483515e-01                     1
   1704.8000  2.415760e+00  1.550177e-01                     1
   1705.2000  2.329682e+00  1.531071e-01                     1
   1705.6000  2.424467e+00  1.564396e-01                     1
   1706.0000  2.771886e+00  1.658118e-01                     1
   1706.4000  2.334033e+00  1.538935e-01                     1
   1706.8000  1.912966e+00  1.418425e-01                     1
   1707.2000  2.073905e+00  1.470118e-01                     1
   1707.6000  2.158194e+00  1.571202e-01                     1
   1708.0000  2.409195e+00  1.689370e-01                     1
   1708.4000  2.525995e+00  1.600918e-01                     1
   1708.8000  2.339679e+00  1.544686e-01                     1
   1709.2000  2.204257e+00  1.513226e-01                     1
   1709.6000  1.952895e+00  1.491691e-01                     1
   1710.0000  2.024489e+00  1.783998e-01                     1
   1710.4000  2.120834e+00  1.581852e-01                     1
   1710.8000  2.095901e+00  1.612612e-01                     1
   1711.2000  2.490602e+00  1.618388e-01                     1
   1711.6000  2.006895e+00  1.478268e-01                     1
   1712.0000  2.121589e+00  1.515367e-01                     1
   1712.4000  2.273629e+00  1.556876e-01                     1
   1712.8000  2.554845e+00  1.632238e-01                     1
   1713.2000  2.233604e+00  1.544877e-01                     1
   1713.6000  2.291130e+00  1.570540e-01                     1
   1714.0000  2.552872e+00  2.040216e-01                     1
   1714.4000  2.485688e+00  2.203421e-01                     1
   1714.8000  2.366624e+00  1.638264e-01                     1
   1715.2000  2.161371e+00  1.535424e-01                     1
   1715.6000  2.036907e+00  1.497688e-01                     1
   1716.0000  1.690840e+00  1.392520e-01                     1
   1716.4000  1.875709e+00  1.555041e-01                     1
   1716.8000  2.217808e+00  1.681124e-01                     1
   1717.2000  1.966490e+00  1.485018e-01                     1
   1717.6000  2.045577e+00  1.525595e-01                     1
   1718.0000  2.165893e+00  1.690423e-01                     1
   1718.4000  1.747474e+00  1.507883e-01                     1
   1718.8000  2.000552e+00  1.507391e-01                     1
   1719.2000  1.969302e+00  1.502924e-01                     1
   1719.6000  2.415972e+00  1.632280e-01                     1
   1720.0000  1.972265e+00  1.714873e-01                     1
   1720.4000  2.300752e+00  1.913026e-01                     1
   1720.8000  1.984550e+00  1.778690e-01                     1
   1721.2000  2.308579e+00  1.609382e-01                     1
   1721.6000  2.131923e+00  1.561778e-01                     1
   1722.0000  2.306133e+00  1.615894e-01                     1
   1722.4000  2.259615e+00  1.600658e-01                     1
   1722.8000  2.022176e+00  1.538098e-01                     1
   1723.2000  2.029744e+00  1.541062e-01                     1
   1723.6000  2.173036e+00  1.580570e-01                     1
   1724.0000  1.918050e+00  1.648237e-01                     1
   1724.4000  2.061425e+00  2.064969e-01                     1
   1724.8000  2.080244e+00  1.766960e-01                     1
   1725.2000  2.373250e+00  1.647197e-01                     1
   1725.6000  1.674599e+00  1.434683e-01                     1
   1726.0000  1.607674e+00  1.421132e-01                     1
   1726.4000  1.683439e+00  1.439521e-01                     1
   1726.8000  1.315733e+00  1.311205e-01                     1
   1727.2000  1.432190e+00  1.358086e-01                     1
   1727.6000  1.572838e+00  1.407069e-01                     1
   1728.0000  1.605890e+00  1.489710e-01                     1
   1728.4000  1.811423e+00  1.627449e-01                     1
   1728.8000  1.996077e+00  1.569811e-01                     1
   1729.2000  2.032040e+00  1.551024e-01                     1
   1729.6000  1.947075e+00  1.529983e-01                     1
   1730.0000  1.971464e+00  1.586741e-01                     1
   1730.4000  1.964232e+00  1.882654e-01                     1
   1730.8000  2.047601e+00  1.749315e-01                     1
   1731.2000  1.553968e+00  1.418456e-01                     1
   1731.6000  1.831698e+00  1.506676e-01                     1
   1732.0000  1.955524e+00  1.540682e-01                     1
   1732.4000  1.511789e+00  1.390823e-01                     1
   1732.8000  2.064867e+00  1.581825e-01                     1
   1733.2000  1.658165e+00  1.442532e-01                     1
   1733.6000  1.832543e+00  1.491838e-01                     1
   1734.0000  1.982006e+00  1.543327e-01                     1
   1734.4000  1.917953e+00  1.936678e-01                     1
   1734.8000  2.535392e+00  2.218928e-01                     1
   1735.2000  2.581491e+00  1.782107e-01                     1
   1735.6000  2.335599e+00  1.646482e-01                     1
   1736.0000  2.545970e+00  1.702363e-01                     1
   1736.4000  2.332200e+00  1.638726e-01                     1
   1736.8000  2.092171e+00  1.577406e-01                     1
   1737.2000  2.565010e+00  1.716912e-01                     1
   1737.6000  2.191071e+00  1.602831e-01                     1
   1738.0000  2.519908e+00  1.764000e-01                     1
   1738.4000  2.428219e+00  1.810312e-01                     1
   1738.8000  2.561529e+00  1.802757e-01                     1
   1739.2000  2.123182e+00  1.581375e-01                     1
   1739.6000  1.745823e+00  1.473746e-01                     1
   1740.0000  2.209801e+00  1.605926e-01                     1
   1740.4000  2.351051e+00  1.961102e-01                     1
   1740.8000  2.467922e+00  2.003950e-01                     1
   1741.2000  2.440951e+00  1.671300e-01                     1
   1741.6000  2.205716e+00  1.584399e-01                     1
   1742.0000  2.040618e+00  1.535374e-01                     1
   1742.4000  2.397113e+00  1.641143e-01                     1
   1742.8000  2.702359e+00  1.720915e-01                     1
   1743.2000  2.496714e+00  1.663378e-01                     1
   1743.6000  2.726398e+00  1.725767e-01                     1
   1744.0000  2.618952e+00  1.700151e-01                     1
   1744.4000  2.706640e+00  2.081433e-01                     1
   1744.8000  2.082394e+00  2.053401e-01                     1
   1745.2000  2.607533e+00  1.973158e-01                     1
   1745.6000  2.491214e+00  1.646066e-01                     1
   1746.0000  2.708643e+00  1.700852e-01                     1
   1746.4000  2.690123e+00  1.692732e-01                     1
   1746.8000  2.148865e+00  1.538199e-01                     1
   1747.2000  2.089626e+00  1.524651e-01                     1
   1747.6000  1.867021e+00  1.461780e-01                     1
   1748.0000  2.164518e+00  1.603389e-01                     1
   1748.4000  2.309827e+00  1.702879e-01                     1
   1748.8000  2.403918e+00  1.741050e-01                     1
   1749.2000  2.194497e+00  1.564535e-01                     1
   1749.6000  1.883925e+00  1.444029e-01                     1
   1750.0000  2.161800e+00  1.519925e-01                     0
   1750.4000  2.021436e+00  1.680872e-01                     0
   1750.8000  2.301915e+00  1.901802e-01                     0
   1751.2000  2.391950e+00  1.737746e-01                     0
   1751.6000  2.516587e+00  1.589877e-01                     0
   1752.0000  2.172415e+00  1.497364e-01                     0
   1752.4000  2.471464e+00  1.570986e-01                     0
   1752.8000  2.567844e+00  1.592496e-01                     0
   1753.2000  2.932749e+00  1.676039e-01                     0
   1753.6000  2.509514e+00  1.565611e-01                     0
   1754.0000  2.079790e+00  1.438787e-01                     0
   1754.4000  2.304273e+00  1.700441e-01                     0
   1754.8000  2.121380e+00  1.703518e-01                     0
   1755.2000  2.362841e+00  1.980536e-01                     0
   1755.6000  1.886002e+00  1.426455e-01                     0
   1756.0000  1.716535e+00  1.312802e-01                     0
   1756.4000  2.004337e+00  1.384870e-01                     0
   1756.8000  1.737851e+00  1.403473e-01                     0
   1757.2000  2.131557e+00  1.515676e-01                     0
   1757.6000  2.323115e+00  1.452984e-01                     0
   1758.0000  2.328907e+00  1.444414e-01                     0
   1758.4000  1.938896e+00  1.344224e-01                     0
   1758.8000  2.392481e+00  1.564097e-01                     0
   1759.2000  2.551874e+00  1.554253e-01                     0
   1759.6000  2.481537e+00  1.443123e-01                     0
   1760.0000  2.168179e+00  1.367301e-01                     0
   1760.4000  1.988456e+00  1.363414e-01                     0
   1760.8000  1.946381e+00  1.569821e-01                     0
   1761.2000  2.043688e+00  1.604801e-01                     0
   1761.6000  2.120554e+00  1.382993e-01                     0
   1762.0000  2.017463e+00  1.439974e-01                     0
   1762.4000  1.825642e+00  1.410214e-01                     0
   1762.8000  2.418579e+00  1.922886e-01                     0
   1763.2000  2.262311e+00  1.678273e-01                     0
   1763.6000  2.454460e+00  1.512860e-01                     0
   1764.0000  2.494334e+00  1.531063e-01                     0
   1764.4000  2.518191e+00  1.527353e-01                     0
   1764.8000  2.423282e+00  1.556794e-01                     0
   1765.2000  3.130474e+00  2.063979e-01                     0
   1765.6000  2.806781e+00  2.030643e-01                     0
   1766.0000  2.779180e+00  1.764785e-01                     0
   1766.4000  2.487274e+00  1.679503e-01                     0
   1766.8000  2.505179e+00  2.111218e-01                     0
   1767.2000  2.450126e+00  2.130673e-01                     0
   1767.6000  2.953164e+00  2.377000e-01                     0
   1768.0000  1.950660e+00  2.369431e-01                     0
   1768.4000  3.182658e+00  2.734799e-01                     0
   1768.8000  3.057764e+00  2.676211e-01                     0
