#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1349.2000  2.708700e+00  1.083906e-01                     1
   1349.6000  2.102222e+00  9.819323e-02                     1
   1350.0000  2.210427e+00  1.006317e-01                     1
   1350.4000  2.466140e+00  1.053367e-01                     1
   1350.8000  2.812770e+00  1.094808e-01                     1
   1351.2000  2.653233e+00  1.068943e-01                     1
   1351.6000  2.579172e+00  1.073703e-01                     1
   1352.0000  2.522511e+00  1.056424e-01                     1
   1352.4000  2.491233e+00  1.039702e-01                     1
   1352.8000  2.529390e+00  1.052199e-01                     1
   1353.2000  2.562015e+00  9.756641e-02                     1
   1353.6000  2.509970e+00  1.044477e-01                     1
   1354.0000  2.265865e+00  1.023603e-01                     1
   1354.4000  2.273941e+00  1.024084e-01                     1
   1354.8000  2.394196e+00  1.022754e-01                     1
   1355.2000  2.505660e+00  1.048949e-01                     1
   1355.6000  2.513210e+00  1.052760e-01                     1
   1356.0000  2.406859e+00  1.018622e-01                     1
   1356.4000  2.514460e+00  1.041720e-01                     1
   1356.8000  2.337258e+00  1.005357e-01                     1
   1357.2000  2.547780e+00  9.813098e-02                     1
   1357.6000  2.456234e+00  1.035569e-01                     1
   1358.0000  2.371310e+00  1.034599e-01                     1
   1358.4000  2.224931e+00  1.000309e-01                     1
   1358.8000  2.290024e+00  1.003325e-01                     1
   1359.2000  2.069203e+00  9.817391e-02                     1
   1359.6000  2.442959e+00  1.034662e-01                     1
   1360.0000  2.345858e+00  1.004361e-01                     1
   1360.4000  2.272434e+00  1.011873e-01                     1
   1360.8000  2.286591e+00  1.017935e-01                     1
   1361.2000  2.251437e+00  9.816549e-02                     1
   1361.6000  2.663703e+00  1.011965e-01                     1
   1362.0000  2.429543e+00  1.034201e-01                     1
   1362.4000  2.456913e+00  1.018489e-01                     1
   1362.8000  2.647530e+00  1.051457e-01                     1
   1363.2000  2.336762e+00  1.016529e-01                     1
   1363.6000  2.423292e+00  1.021571e-01                     1
   1364.0000  2.711983e+00  1.065093e-01                     1
   1364.4000  2.571565e+00  1.055345e-01                     1
   1364.8000  2.219960e+00  9.926686e-02                     1
   1365.2000  2.066935e+00  9.425550e-02                     1
   1365.6000  1.957501e+00  9.061859e-02                     1
   1366.0000  1.970685e+00  9.539220e-02                     1
   1366.4000  2.177237e+00  9.771420e-02                     1
   1366.8000  2.081034e+00  9.785170e-02                     1
   1367.2000  1.851133e+00  9.422338e-02                     1
   1367.6000  1.949224e+00  9.409775e-02                     1
   1368.0000  2.135878e+00  9.841104e-02                     1
   1368.4000  2.209970e+00  9.973845e-02                     1
   1368.8000  2.101503e+00  9.635896e-02                     1
   1369.2000  2.193108e+00  9.866423e-02                     1
   1369.6000  2.251849e+00  9.632517e-02                     1
   1370.0000  2.374099e+00  9.590640e-02                     1
   1370.4000  2.541991e+00  1.034808e-01                     1
   1370.8000  2.761856e+00  1.081078e-01                     1
   1371.2000  2.324480e+00  1.006787e-01                     1
   1371.6000  2.577244e+00  1.041106e-01                     1
   1372.0000  2.385796e+00  1.024813e-01                     1
   1372.4000  2.616371e+00  1.057421e-01                     1
   1372.8000  2.552012e+00  1.037194e-01                     1
   1373.2000  2.339779e+00  1.019531e-01                     1
   1373.6000  2.356031e+00  9.777890e-02                     1
   1374.0000  2.415577e+00  9.776482e-02                     1
   1374.4000  2.280761e+00  1.005956e-01                     1
   1374.8000  2.330717e+00  1.019686e-01                     1
   1375.2000  2.112609e+00  9.695859e-02                     1
   1375.6000  1.744472e+00  9.130092e-02                     1
   1376.0000  1.993537e+00  9.594647e-02                     1
   1376.4000  2.316950e+00  1.000763e-01                     1
   1376.8000  2.437899e+00  1.028328e-01                     1
   1377.2000  1.938805e+00  9.565589e-02                     1
   1377.6000  1.941684e+00  9.457910e-02                     1
   1378.0000  1.885156e+00  8.802389e-02                     1
   1378.4000  2.071276e+00  9.389403e-02                     1
   1378.8000  1.975585e+00  9.560024e-02                     1
   1379.2000  2.117733e+00  9.711066e-02                     1
   1379.6000  2.214466e+00  1.002905e-01                     1
   1380.0000  2.073728e+00  9.784111e-02                     1
   1380.4000  1.980534e+00  9.475642e-02                     1
   1380.8000  2.106398e+00  9.818981e-02                     1
   1381.2000  2.284675e+00  1.009682e-01                     1
   1381.6000  2.199158e+00  9.791764e-02                     1
   1382.0000  2.108326e+00  9.197025e-02                     1
   1382.4000  1.948871e+00  9.396847e-02                     1
   1382.8000  1.897281e+00  9.376070e-02                     1
   1383.2000  2.124264e+00  9.828540e-02                     1
   1383.6000  2.241611e+00  1.474234e-01                     1
   1384.0000  2.075999e+00  9.724860e-02                     1
   1384.4000  1.966702e+00  9.509738e-02                     1
   1384.8000  2.146621e+00  9.955996e-02                     1
   1385.2000  2.119081e+00  9.910099e-02                     1
   1385.6000  1.886836e+00  9.430047e-02                     1
   1386.0000  1.589236e+00  9.000212e-02                     1
   1386.4000  1.849398e+00  8.848437e-02                     1
   1386.8000  1.625354e+00  8.818029e-02                     1
   1387.2000  1.814831e+00  1.024182e-01                     1
   1387.6000  1.546377e+00  1.184218e-01                     1
   1388.0000  1.212628e+00  8.167338e-02                     1
   1388.4000  1.402196e+00  8.668940e-02                     1
   1388.8000  1.231184e+00  8.432377e-02                     1
   1389.2000  1.377092e+00  1.452750e-01                     1
   1389.6000  1.290883e+00  1.268043e-01                     1
   1390.0000  1.214371e+00  8.293701e-02                     1
   1390.4000  1.159748e+00  7.502136e-02                     1
   1390.8000  1.231088e+00  8.238570e-02                     1
   1391.2000  1.049265e+00  7.940400e-02                     0
   1391.6000  9.617768e-01  7.691056e-02                     0
   1392.0000  8.201806e-01  7.194018e-02                     0
   1392.4000  8.828819e-01  7.500355e-02                     0
   1392.8000  9.465921e-01  8.389434e-02                     0
   1393.2000  1.020132e+00  1.194423e-01                     0
   1393.6000  6.910616e-01  9.631925e-02                     0
   1394.0000  7.715094e-01  7.124492e-02                     0
   1394.4000  9.960302e-01  7.634376e-02                     0
   1394.8000  9.312762e-01  6.869291e-02                     0
   1395.2000  1.084682e+00  8.059631e-02                     0
   1395.6000  1.195982e+00  8.190330e-02                     0
   1396.0000  9.866343e-01  7.695231e-02                     0
   1396.4000  1.026012e+00  7.912967e-02                     0
   1396.8000  9.676577e-01  7.724635e-02                     0
   1397.2000  7.925744e-01  7.239529e-02                     0
   1397.6000  5.392839e-01  6.483260e-02                     0
   1398.0000  8.050052e-01  7.298567e-02                     0
   1398.4000  1.203192e+00  8.132998e-02                     0
   1398.8000  1.475665e+00  8.288494e-02                     0
   1399.2000  1.413766e+00  8.878556e-02                     1
   1399.6000  1.442451e+00  8.836822e-02                     1
   1400.0000  1.457128e+00  9.045464e-02                     1
   1400.4000  1.395520e+00  8.881022e-02                     1
   1400.8000  1.397153e+00  8.753905e-02                     1
   1401.2000  1.101143e+00  8.324912e-02                     1
   1401.6000  1.194586e+00  8.834413e-02                     1
   1402.0000  1.263156e+00  9.053965e-02                     1
   1402.4000  1.109148e+00  8.502872e-02                     1
   1402.8000  9.978805e-01  8.352931e-02                     1
   1403.2000  1.378358e+00  8.974708e-02                     1
   1403.6000  1.654439e+00  9.795214e-02                     1
   1404.0000  1.415554e+00  9.248241e-02                     1
   1404.4000  1.520304e+00  9.500651e-02                     1
   1404.8000  1.770620e+00  9.315430e-02                     1
   1405.2000  1.789236e+00  9.011647e-02                     1
   1405.6000  1.929526e+00  7.964577e-02                     1
   1406.0000  1.871103e+00  7.843210e-02                     1
   1406.4000  1.845462e+00  7.834098e-02                     1
   1406.8000  1.512802e+00  6.687837e-02                     1
   1407.2000  2.512584e+00  6.972479e-02                     1
   1407.6000  3.067449e+00  7.901554e-02                     1
   1408.0000  3.600978e+00  8.760654e-02                     1
   1408.4000  3.647910e+00  8.949650e-02                     1
   1408.8000  3.306103e+00  8.284726e-02                     1
   1409.2000  3.568357e+00  8.309216e-02                     1
   1409.6000  3.291318e+00  8.006154e-02                     1
   1410.0000  3.112893e+00  7.836974e-02                     1
   1410.4000  2.906646e+00  8.447464e-02                     1
   1410.8000  2.813723e+00  8.729788e-02                     1
   1411.2000  2.577256e+00  1.020546e-01                     1
   1411.6000  2.604532e+00  6.685119e-02                     1
   1412.0000  2.365684e+00  6.503686e-02                     1
   1412.4000  2.138193e+00  6.301382e-02                     1
   1412.8000  2.101989e+00  6.224620e-02                     1
   1413.2000  2.012857e+00  6.244692e-02                     1
   1413.6000  1.932652e+00  6.106888e-02                     1
   1414.0000  2.159322e+00  6.320448e-02                     1
   1414.4000  2.194637e+00  6.656545e-02                     1
   1414.8000  2.478914e+00  8.139234e-02                     1
   1415.2000  2.302264e+00  8.617527e-02                     1
   1415.6000  2.081739e+00  6.119028e-02                     1
   1416.0000  2.314811e+00  6.397887e-02                     1
   1416.4000  2.465701e+00  6.463782e-02                     1
   1416.8000  2.596257e+00  6.745100e-02                     1
   1417.2000  2.370247e+00  6.535303e-02                     1
   1417.6000  2.438232e+00  6.486197e-02                     1
   1418.0000  2.511380e+00  6.651397e-02                     1
   1418.4000  2.052398e+00  6.389389e-02                     1
   1418.8000  1.827902e+00  6.035572e-02                     1
   1419.2000  1.715521e+00  5.831039e-02                     1
   1419.6000  1.782144e+00  5.568706e-02                     1
   1420.0000  1.950553e+00  5.707915e-02                     1
   1420.4000  1.848437e+00  5.914499e-02                     1
   1420.8000  1.720106e+00  6.530001e-02                     1
   1421.2000  1.721306e+00  9.060324e-02                     1
   1421.6000  1.537000e+00  5.842357e-02                     1
   1422.0000  1.731586e+00  5.805435e-02                     1
   1422.4000  1.726805e+00  5.670952e-02                     1
   1422.8000  1.836036e+00  5.964362e-02                     1
   1423.2000  1.889572e+00  6.088617e-02                     1
   1423.6000  1.861429e+00  5.623360e-02                     1
   1424.0000  1.748474e+00  5.662279e-02                     1
   1424.4000  1.680844e+00  5.670507e-02                     1
   1424.8000  1.718333e+00  6.932470e-02                     1
   1425.2000  1.809151e+00  7.194143e-02                     1
   1425.6000  1.934875e+00  9.571906e-02                     1
   1426.0000  2.011090e+00  9.269807e-02                     1
   1426.4000  1.925394e+00  9.039455e-02                     1
   1426.8000  1.686738e+00  9.271359e-02                     1
   1427.2000  1.926251e+00  9.325421e-02                     1
   1427.6000  1.804433e+00  9.380935e-02                     1
   1428.0000  2.037353e+00  9.021627e-02                     1
   1428.4000  2.069421e+00  9.445823e-02                     1
   1428.8000  1.946667e+00  7.204103e-02                     1
   1429.2000  2.027786e+00  7.191410e-02                     1
   1429.6000  1.810892e+00  6.362104e-02                     1
   1430.0000  1.548456e+00  5.937652e-02                     1
   1430.4000  1.617967e+00  6.075746e-02                     1
   1430.8000  1.621318e+00  6.109731e-02                     1
   1431.2000  1.658335e+00  7.473809e-02                     1
   1431.6000  1.506194e+00  6.746401e-02                     1
   1432.0000  1.611274e+00  6.139917e-02                     1
   1432.4000  1.798617e+00  6.469267e-02                     1
   1432.8000  1.629712e+00  6.213525e-02                     1
   1433.2000  1.703851e+00  6.367476e-02                     1
   1433.6000  1.674009e+00  6.318401e-02                     1
   1434.0000  1.691836e+00  6.367424e-02                     1
   1434.4000  1.829440e+00  6.633506e-02                     1
   1434.8000  1.520964e+00  6.538394e-02                     1
   1435.2000  1.864188e+00  8.010744e-02                     1
   1435.6000  1.805055e+00  7.381692e-02                     1
   1436.0000  2.093180e+00  7.783456e-02                     1
   1436.4000  2.114316e+00  7.291599e-02                     1
   1436.8000  1.993069e+00  7.022064e-02                     1
   1437.2000  2.224621e+00  7.439421e-02                     1
   1437.6000  2.057966e+00  7.178072e-02                     1
   1438.0000  2.003677e+00  7.119910e-02                     1
   1438.4000  2.076469e+00  7.271793e-02                     1
   1438.8000  1.945351e+00  7.066125e-02                     1
   1439.2000  2.002060e+00  7.858714e-02                     1
   1439.6000  1.761185e+00  7.317648e-02                     1
   1440.0000  2.076662e+00  7.371851e-02                     1
   1440.4000  2.105516e+00  7.420842e-02                     1
   1440.8000  2.274011e+00  7.726643e-02                     1
   1441.2000  2.131148e+00  7.597844e-02                     1
   1441.6000  1.873600e+00  8.565824e-02                     1
   1442.0000  2.007612e+00  8.369715e-02                     1
   1442.4000  1.743584e+00  6.924655e-02                     1
   1442.8000  1.845374e+00  7.142124e-02                     1
   1443.2000  1.635276e+00  6.754703e-02                     1
   1443.6000  1.703095e+00  6.926064e-02                     1
   1444.0000  1.757521e+00  7.048033e-02                     1
   1444.4000  1.847473e+00  7.227685e-02                     1
   1444.8000  1.651777e+00  6.879128e-02                     1
   1445.2000  1.712588e+00  7.561502e-02                     1
   1445.6000  1.764420e+00  8.502855e-02                     1
   1446.0000  1.728818e+00  8.291252e-02                     1
   1446.4000  1.746823e+00  7.911266e-02                     1
   1446.8000  1.797005e+00  7.338818e-02                     1
   1447.2000  1.948133e+00  7.579011e-02                     1
   1447.6000  2.222166e+00  8.080974e-02                     1
   1448.0000  2.145835e+00  8.006877e-02                     1
   1448.4000  1.956177e+00  7.684681e-02                     1
   1448.8000  1.834309e+00  7.477765e-02                     1
   1449.2000  1.814994e+00  7.768505e-02                     1
   1449.6000  1.974213e+00  8.567796e-02                     1
   1450.0000  1.946398e+00  8.281777e-02                     1
   1450.4000  1.685273e+00  7.303167e-02                     1
   1450.8000  1.600731e+00  7.155323e-02                     1
   1451.2000  1.832237e+00  7.616332e-02                     1
   1451.6000  1.849175e+00  8.292009e-02                     1
   1452.0000  1.951868e+00  9.609903e-02                     1
   1452.4000  1.874667e+00  8.832455e-02                     1
   1452.8000  1.682115e+00  7.444415e-02                     1
   1453.2000  1.651134e+00  7.419812e-02                     1
   1453.6000  1.838901e+00  7.808927e-02                     1
   1454.0000  1.773848e+00  7.673818e-02                     1
   1454.4000  1.783088e+00  7.735790e-02                     1
   1454.8000  1.948871e+00  8.102925e-02                     1
   1455.2000  1.890269e+00  7.993397e-02                     1
   1455.6000  1.895822e+00  9.242981e-02                     1
   1456.0000  1.832316e+00  9.491773e-02                     1
   1456.4000  1.820437e+00  9.322759e-02                     1
   1456.8000  1.662126e+00  8.108176e-02                     1
   1457.2000  1.817101e+00  7.945622e-02                     1
   1457.6000  1.739476e+00  7.834656e-02                     1
   1458.0000  1.723734e+00  7.809167e-02                     1
   1458.4000  1.698354e+00  7.774652e-02                     1
   1458.8000  1.679866e+00  7.776991e-02                     1
   1459.2000  1.508550e+00  7.405461e-02                     1
   1459.6000  1.781241e+00  8.411980e-02                     1
   1460.0000  1.584599e+00  8.393362e-02                     1
   1460.4000  1.569255e+00  7.868759e-02                     1
   1460.8000  1.666477e+00  7.851474e-02                     1
   1461.2000  1.803303e+00  8.148850e-02                     1
   1461.6000  1.819919e+00  8.219827e-02                     1
   1462.0000  1.598634e+00  8.667143e-02                     1
   1462.4000  1.861480e+00  9.969932e-02                     1
   1462.8000  1.780976e+00  8.677255e-02                     1
   1463.2000  1.704462e+00  8.052871e-02                     1
   1463.6000  1.639289e+00  7.889828e-02                     1
   1464.0000  1.719667e+00  8.078489e-02                     1
   1464.4000  1.660772e+00  7.989785e-02                     1
   1464.8000  1.593717e+00  7.847871e-02                     1
   1465.2000  1.646337e+00  7.953497e-02                     1
   1465.6000  1.803691e+00  8.341217e-02                     1
   1466.0000  1.990749e+00  1.035469e-01                     1
   1466.4000  1.867087e+00  1.022011e-01                     1
   1466.8000  1.772769e+00  9.073385e-02                     1
   1467.2000  1.750144e+00  8.762387e-02                     1
   1467.6000  1.995334e+00  8.834606e-02                     1
   1468.0000  1.942232e+00  8.736183e-02                     1
   1468.4000  2.080866e+00  9.074603e-02                     1
   1468.8000  1.834673e+00  8.567647e-02                     1
   1469.2000  1.597902e+00  8.045613e-02                     1
   1469.6000  1.620844e+00  8.122612e-02                     1
   1470.0000  1.744423e+00  8.930844e-02                     1
   1470.4000  1.737964e+00  9.213220e-02                     1
   1470.8000  1.758347e+00  8.514767e-02                     1
   1471.2000  1.563336e+00  8.026604e-02                     1
   1471.6000  1.601776e+00  8.092638e-02                     1
   1472.0000  1.853613e+00  8.676383e-02                     1
   1472.4000  1.739375e+00  9.609477e-02                     1
   1472.8000  1.927368e+00  1.075081e-01                     1
   1473.2000  1.695509e+00  8.446134e-02                     1
   1473.6000  1.892770e+00  8.822632e-02                     1
   1474.0000  1.954220e+00  8.982326e-02                     1
   1474.4000  1.735983e+00  8.487321e-02                     1
   1474.8000  1.845378e+00  8.752076e-02                     1
   1475.2000  1.998932e+00  9.094676e-02                     1
   1475.6000  2.136640e+00  9.389583e-02                     1
   1476.0000  1.899218e+00  8.881399e-02                     1
   1476.4000  1.994766e+00  1.090681e-01                     1
   1476.8000  1.684271e+00  9.993414e-02                     1
   1477.2000  1.725176e+00  9.355057e-02                     1
   1477.6000  1.870462e+00  9.078549e-02                     1
   1478.0000  2.048699e+00  9.272536e-02                     1
   1478.4000  2.122310e+00  9.425474e-02                     1
   1478.8000  2.145119e+00  9.473057e-02                     1
   1479.2000  2.105224e+00  9.419164e-02                     1
   1479.6000  1.834060e+00  8.833664e-02                     1
   1480.0000  1.977700e+00  9.115280e-02                     1
   1480.4000  1.913470e+00  9.806628e-02                     1
   1480.8000  1.995281e+00  9.951597e-02                     1
   1481.2000  1.826718e+00  8.810615e-02                     1
   1481.6000  1.918355e+00  9.034839e-02                     1
   1482.0000  1.680034e+00  8.515178e-02                     1
   1482.4000  1.775545e+00  8.743925e-02                     1
   1482.8000  1.663046e+00  1.015080e-01                     1
   1483.2000  1.830654e+00  1.021352e-01                     1
   1483.6000  1.807669e+00  8.835602e-02                     1
   1484.0000  1.740354e+00  8.651365e-02                     1
   1484.4000  1.815551e+00  8.837928e-02                     1
   1484.8000  1.855891e+00  8.923046e-02                     1
   1485.2000  1.838842e+00  8.876967e-02                     1
   1485.6000  1.745589e+00  8.653588e-02                     1
   1486.0000  1.925499e+00  9.081072e-02                     1
   1486.4000  1.822828e+00  9.334375e-02                     1
   1486.8000  1.658799e+00  1.012444e-01                     1
   1487.2000  1.767105e+00  1.002565e-01                     1
   1487.6000  1.830783e+00  9.645512e-02                     1
   1488.0000  1.954679e+00  9.327419e-02                     1
   1488.4000  1.876436e+00  8.932152e-02                     1
   1488.8000  1.720163e+00  8.608274e-02                     1
   1489.2000  1.858651e+00  8.915058e-02                     1
   1489.6000  1.936922e+00  9.070090e-02                     1
   1490.0000  1.862600e+00  8.929851e-02                     1
   1490.4000  1.919272e+00  9.066265e-02                     1
   1490.8000  1.891021e+00  9.804663e-02                     1
   1491.2000  2.262365e+00  1.053269e-01                     1
   1491.6000  2.156443e+00  9.505852e-02                     1
   1492.0000  2.147817e+00  9.435427e-02                     1
   1492.4000  2.100662e+00  9.309032e-02                     1
   1492.8000  2.442567e+00  1.011101e-01                     1
   1493.2000  2.165520e+00  1.147814e-01                     1
   1493.6000  2.010674e+00  1.060723e-01                     1
   1494.0000  1.717305e+00  8.484628e-02                     1
   1494.4000  1.735196e+00  8.530203e-02                     1
   1494.8000  1.996809e+00  9.062622e-02                     1
   1495.2000  2.155539e+00  9.385891e-02                     1
   1495.6000  1.910146e+00  8.902654e-02                     1
   1496.0000  1.917557e+00  8.880210e-02                     1
   1496.4000  1.884061e+00  8.791827e-02                     1
   1496.8000  2.101290e+00  9.838387e-02                     1
   1497.2000  1.947723e+00  1.079783e-01                     1
   1497.6000  1.712349e+00  9.842918e-02                     1
   1498.0000  1.786320e+00  9.145635e-02                     1
   1498.4000  1.935395e+00  8.869105e-02                     1
   1498.8000  1.817428e+00  8.686705e-02                     1
   1499.2000  1.784995e+00  9.392525e-02                     1
   1499.6000  1.792547e+00  9.426207e-02                     1
   1500.0000  1.631407e+00  9.047513e-02                     1
   1500.4000  1.874741e+00  9.583589e-02                     1
   1500.8000  1.737834e+00  9.202006e-02                     1
   1501.2000  2.033029e+00  9.874365e-02                     1
   1501.6000  1.831222e+00  9.370281e-02                     1
   1502.0000  1.735160e+00  8.296992e-02                     1
   1502.4000  1.618702e+00  8.576954e-02                     1
   1502.8000  1.593387e+00  8.858964e-02                     1
   1503.2000  1.626268e+00  9.740970e-02                     1
   1503.6000  1.628420e+00  1.350927e-01                     1
   1504.0000  1.650886e+00  1.174197e-01                     1
   1504.4000  1.388903e+00  8.796241e-02                     1
   1504.8000  1.278138e+00  9.559357e-02                     1
   1505.2000  1.494815e+00  1.238705e-01                     1
   1505.6000  1.349124e+00  9.236717e-02                     1
   1506.0000  1.350455e+00  9.194699e-02                     1
   1506.4000  1.405029e+00  9.346050e-02                     1
   1506.8000  1.576924e+00  8.872103e-02                     1
   1507.2000  1.758969e+00  1.078456e-01                     1
   1507.6000  2.090492e+00  1.417285e-01                     1
   1508.0000  1.728554e+00  1.014826e-01                     1
   1508.4000  1.780336e+00  9.968654e-02                     1
   1508.8000  1.873109e+00  1.002506e-01                     1
   1509.2000  1.910173e+00  1.304557e-01                     1
   1509.6000  2.146755e+00  1.612086e-01                     1
   1510.0000  2.052477e+00  1.576300e-01                     1
   1510.4000  1.985887e+00  1.475243e-01                     1
   1510.8000  2.412645e+00  1.192478e-01                     1
   1511.2000  2.285393e+00  1.097359e-01                     1
   1511.6000  2.085088e+00  9.835568e-02                     1
   1512.0000  2.076472e+00  8.965849e-02                     1
   1512.4000  1.977871e+00  8.495159e-02                     1
   1512.8000  1.952341e+00  8.458003e-02                     1
   1513.2000  1.977483e+00  9.637977e-02                     1
   1513.6000  1.997203e+00  1.187971e-01                     1
   1514.0000  2.029344e+00  1.430120e-01                     1
   1514.4000  1.966398e+00  1.148305e-01                     1
   1514.8000  1.774507e+00  9.604035e-02                     1
   1515.2000  1.875297e+00  8.182359e-02                     1
   1515.6000  1.804839e+00  8.015962e-02                     1
   1516.0000  1.630517e+00  7.676134e-02                     1
   1516.4000  1.750031e+00  7.894155e-02                     1
   1516.8000  1.953554e+00  8.276985e-02                     1
   1517.2000  1.667712e+00  7.691306e-02                     1
   1517.6000  1.992157e+00  9.524238e-02                     1
   1518.0000  1.846035e+00  9.981279e-02                     1
   1518.4000  1.882476e+00  8.963231e-02                     1
   1518.8000  1.944171e+00  8.540869e-02                     1
   1519.2000  1.988885e+00  8.282116e-02                     1
   1519.6000  1.863772e+00  8.020916e-02                     1
   1520.0000  1.734836e+00  7.782310e-02                     1
   1520.4000  1.595515e+00  7.481344e-02                     1
   1520.8000  1.747784e+00  7.753352e-02                     1
   1521.2000  1.475060e+00  7.173084e-02                     1
   1521.6000  1.564114e+00  7.844838e-02                     1
   1522.0000  1.650376e+00  8.200182e-02                     1
   1522.4000  1.674806e+00  7.558065e-02                     1
   1522.8000  2.077662e+00  8.318833e-02                     1
   1523.2000  2.059694e+00  8.262325e-02                     1
   1523.6000  1.859228e+00  7.858516e-02                     1
   1524.0000  1.621780e+00  8.608414e-02                     1
   1524.4000  1.558874e+00  8.763129e-02                     1
   1524.8000  1.666820e+00  7.495765e-02                     0
   1525.2000  1.625082e+00  7.376490e-02                     0
   1525.6000  1.600560e+00  7.318468e-02                     0
   1526.0000  1.480875e+00  7.052886e-02                     0
   1526.4000  1.507526e+00  7.085714e-02                     0
   1526.8000  7.535369e-01  5.291480e-02                     0
   1527.2000  1.742950e+00  7.562575e-02                     0
   1527.6000  1.742014e+00  7.671393e-02                     0
   1528.0000  1.706812e+00  8.960506e-02                     0
   1528.4000  1.541444e+00  8.207682e-02                     0
   1528.8000  1.360469e+00  7.296752e-02                     0
   1529.2000  1.403634e+00  6.895721e-02                     0
   1529.6000  1.389642e+00  6.773982e-02                     0
   1530.0000  1.176963e+00  6.297483e-02                     0
   1530.4000  1.098581e+00  6.077960e-02                     0
   1530.8000  8.720116e-01  5.512120e-02                     0
   1531.2000  6.842301e-01  4.981808e-02                     0
   1531.6000  1.136808e+00  6.111696e-02                     0
   1532.0000  1.360719e+00  7.064513e-02                     1
   1532.4000  1.327707e+00  6.974619e-02                     1
   1532.8000  1.487463e+00  6.866877e-02                     1
   1533.2000  1.461846e+00  6.766756e-02                     1
   1533.6000  1.538011e+00  6.938562e-02                     1
   1534.0000  1.535771e+00  6.939928e-02                     1
   1534.4000  1.268665e+00  7.310004e-02                     1
   1534.8000  1.051069e+00  6.780011e-02                     1
   1535.2000  1.163728e+00  6.132183e-02                     1
   1535.6000  1.379487e+00  6.594493e-02                     1
   1536.0000  9.886626e-01  5.697427e-02                     1
   1536.4000  1.143076e+00  6.069908e-02                     1
   1536.8000  1.095173e+00  5.933076e-02                     1
   1537.2000  1.052026e+00  5.824131e-02                     1
   1537.6000  1.067884e+00  5.879173e-02                     1
   1538.0000  1.129804e+00  6.013599e-02                     1
   1538.4000  1.098584e+00  7.071864e-02                     1
   1538.8000  1.074573e+00  6.566781e-02                     1
   1539.2000  1.031926e+00  6.242597e-02                     1
   1539.6000  1.030506e+00  5.776683e-02                     1
   1540.0000  1.061229e+00  5.805257e-02                     1
   1540.4000  8.934795e-01  5.387929e-02                     1
   1540.8000  9.320051e-01  5.502952e-02                     1
   1541.2000  9.101965e-01  5.444783e-02                     1
   1541.6000  7.391777e-01  5.017445e-02                     1
   1542.0000  8.114632e-01  5.230476e-02                     1
   1542.4000  6.420807e-01  5.166680e-02                     1
   1542.8000  6.140105e-01  4.867704e-02                     1
   1543.2000  5.090401e-01  4.322780e-02                     1
   1543.6000  5.199467e-01  4.378974e-02                     1
   1544.0000  4.397346e-01  4.103192e-02                     1
   1544.4000  5.561349e-01  4.502080e-02                     1
   1544.8000  6.577478e-01  5.756677e-02                     1
   1545.2000  5.330471e-01  4.815573e-02                     1
   1545.6000  5.314271e-01  4.369920e-02                     1
   1546.0000  6.750877e-01  4.799379e-02                     1
   1546.4000  5.510633e-01  4.442329e-02                     1
   1546.8000  5.161285e-01  4.304644e-02                     1
   1547.2000  5.069962e-01  4.281556e-02                     1
   1547.6000  4.066882e-01  3.986039e-02                     1
   1548.0000  2.620784e-01  3.493921e-02                     1
   1548.4000  2.248672e-01  3.793954e-02                     1
   1548.8000  4.017997e-01  4.798781e-02                     1
   1549.2000  4.604306e-01  4.626396e-02                     1
   1549.6000  5.374206e-01  4.740416e-02                     1
   1550.0000  5.614313e-01  4.469508e-02                     1
   1550.4000  5.913927e-01  4.551420e-02                     1
   1550.8000  2.784239e-01  3.541118e-02                     1
   1551.2000  5.594353e-01  4.427829e-02                     1
   1551.6000  7.033555e-01  4.829388e-02                     0
   1552.0000  5.365228e-01  4.364326e-02                     0
   1552.4000  3.591618e-01  3.876111e-02                     0
   1552.8000  4.467976e-01  4.492617e-02                     0
   1553.2000  9.126198e-01  5.561477e-02                     0
   1553.6000  1.169330e+00  5.915870e-02                     1
   1554.0000  1.350529e+00  6.296771e-02                     1
   1554.4000  1.278381e+00  6.180208e-02                     0
   1554.8000  1.129935e+00  6.079133e-02                     0
   1555.2000  6.799175e-01  5.722073e-02                     0
   1555.6000  9.727423e-01  5.818487e-02                     0
   1556.0000  1.975211e+00  7.449305e-02                     1
   1556.4000  1.940399e+00  7.386515e-02                     1
   1556.8000  1.982994e+00  7.486097e-02                     1
   1557.2000  1.839432e+00  7.217176e-02                     1
   1557.6000  2.116190e+00  7.654027e-02                     1
   1558.0000  1.956449e+00  7.409571e-02                     1
   1558.4000  1.941992e+00  7.406612e-02                     1
   1558.8000  2.194519e+00  8.746547e-02                     1
   1559.2000  1.945935e+00  8.801243e-02                     1
   1559.6000  1.947685e+00  8.003804e-02                     1
   1560.0000  1.929807e+00  7.939083e-02                     1
   1560.4000  1.628581e+00  6.836469e-02                     1
   1560.8000  1.630705e+00  6.860279e-02                     1
   1561.2000  1.574381e+00  6.759243e-02                     1
   1561.6000  1.319943e+00  6.239052e-02                     1
   1562.0000  1.409479e+00  6.421017e-02                     1
   1562.4000  1.502550e+00  6.630466e-02                     1
   1562.8000  1.379972e+00  6.461041e-02                     1
