#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1349.2000  1.792534e+00  1.297192e-01                     1
   1349.6000  2.143673e+00  1.397610e-01                     1
   1350.0000  2.010710e+00  1.366260e-01                     1
   1350.4000  1.871724e+00  1.348070e-01                     1
   1350.8000  2.081111e+00  1.372128e-01                     1
   1351.2000  1.949667e+00  1.339954e-01                     1
   1351.6000  1.798405e+00  1.332308e-01                     1
   1352.0000  1.981292e+00  1.366864e-01                     1
   1352.4000  1.967408e+00  1.355205e-01                     1
   1352.8000  2.120654e+00  1.399299e-01                     1
   1353.2000  2.113885e+00  1.362523e-01                     1
   1353.6000  1.925583e+00  1.218868e-01                     1
   1354.0000  2.095219e+00  1.397961e-01                     1
   1354.4000  2.312379e+00  1.435430e-01                     1
   1354.8000  2.432695e+00  1.448828e-01                     1
   1355.2000  2.154966e+00  1.413535e-01                     1
   1355.6000  2.584778e+00  1.493372e-01                     1
   1356.0000  2.340595e+00  1.427834e-01                     1
   1356.4000  2.422790e+00  1.464959e-01                     1
   1356.8000  2.209451e+00  1.427622e-01                     1
   1357.2000  2.071776e+00  1.273656e-01                     1
   1357.6000  1.911461e+00  1.344821e-01                     1
   1358.0000  2.322153e+00  1.445916e-01                     1
   1358.4000  2.048770e+00  1.373483e-01                     1
   1358.8000  2.446525e+00  1.446947e-01                     1
   1359.2000  2.216147e+00  1.418672e-01                     1
   1359.6000  2.259096e+00  1.434051e-01                     1
   1360.0000  2.112740e+00  1.391411e-01                     1
   1360.4000  2.283124e+00  1.443997e-01                     1
   1360.8000  2.213691e+00  1.419311e-01                     1
   1361.2000  2.498791e+00  1.454121e-01                     1
   1361.6000  2.484488e+00  1.425134e-01                     1
   1362.0000  2.412992e+00  1.398999e-01                     1
   1362.4000  2.133873e+00  1.390738e-01                     1
   1362.8000  2.246855e+00  1.423093e-01                     1
   1363.2000  2.047975e+00  1.389751e-01                     1
   1363.6000  2.310486e+00  1.426053e-01                     1
   1364.0000  2.130566e+00  1.395587e-01                     1
   1364.4000  2.117164e+00  1.404775e-01                     1
   1364.8000  2.216826e+00  1.419257e-01                     1
   1365.2000  2.174601e+00  1.388644e-01                     1
   1365.6000  2.214408e+00  1.328938e-01                     1
   1366.0000  2.269434e+00  1.426175e-01                     1
   1366.4000  2.466008e+00  1.455031e-01                     1
   1366.8000  2.384601e+00  1.466986e-01                     1
   1367.2000  2.106730e+00  1.411743e-01                     1
   1367.6000  1.920595e+00  1.357414e-01                     1
   1368.0000  1.802289e+00  1.346656e-01                     1
   1368.4000  2.057555e+00  1.408772e-01                     1
   1368.8000  1.922703e+00  1.356360e-01                     1
   1369.2000  1.811663e+00  1.335280e-01                     1
   1369.6000  1.974914e+00  1.381559e-01                     1
   1370.0000  2.061283e+00  1.318390e-01                     1
   1370.4000  1.659012e+00  1.252841e-01                     1
   1370.8000  1.943130e+00  1.368727e-01                     1
   1371.2000  2.157858e+00  1.408964e-01                     1
   1371.6000  2.045033e+00  1.368049e-01                     1
   1372.0000  2.005717e+00  1.388629e-01                     1
   1372.4000  1.889937e+00  1.364970e-01                     1
   1372.8000  2.220961e+00  1.423379e-01                     1
   1373.2000  2.566702e+00  1.508431e-01                     1
   1373.6000  2.036610e+00  1.382776e-01                     1
   1374.0000  2.178493e+00  1.332363e-01                     1
   1374.4000  1.926939e+00  1.383359e-01                     1
   1374.8000  2.509706e+00  1.500903e-01                     1
   1375.2000  2.017939e+00  1.381913e-01                     1
   1375.6000  1.810811e+00  1.355140e-01                     1
   1376.0000  1.745549e+00  1.343688e-01                     1
   1376.4000  1.826771e+00  1.345451e-01                     1
   1376.8000  2.074757e+00  1.406494e-01                     1
   1377.2000  2.220306e+00  1.437499e-01                     1
   1377.6000  2.202643e+00  1.420382e-01                     1
   1378.0000  2.182705e+00  1.412029e-01                     1
   1378.4000  2.099504e+00  1.314773e-01                     1
   1378.8000  1.790076e+00  1.324117e-01                     1
   1379.2000  2.341748e+00  1.452551e-01                     1
   1379.6000  2.231873e+00  1.454260e-01                     1
   1380.0000  2.107015e+00  1.423275e-01                     1
   1380.4000  2.214124e+00  1.423863e-01                     1
   1380.8000  2.083197e+00  1.415816e-01                     1
   1381.2000  1.939503e+00  1.391649e-01                     1
   1381.6000  1.712385e+00  1.302026e-01                     1
   1382.0000  1.806268e+00  1.264901e-01                     1
   1382.4000  1.932083e+00  1.338768e-01                     1
   1382.8000  2.007208e+00  1.383899e-01                     1
   1383.2000  2.056215e+00  1.395322e-01                     1
   1383.6000  1.840066e+00  1.372561e-01                     1
   1384.0000  1.834810e+00  1.348693e-01                     1
   1384.4000  2.169133e+00  1.431054e-01                     1
   1384.8000  1.795545e+00  1.370035e-01                     1
   1385.2000  2.405412e+00  1.495340e-01                     1
   1385.6000  1.761184e+00  1.342145e-01                     1
   1386.0000  2.030320e+00  1.420412e-01                     1
   1386.4000  1.825673e+00  1.369417e-01                     1
   1386.8000  1.865455e+00  1.268010e-01                     1
   1387.2000  1.984617e+00  1.407875e-01                     1
   1387.6000  1.904079e+00  1.403346e-01                     1
   1388.0000  1.958097e+00  1.395401e-01                     1
   1388.4000  2.098848e+00  1.434312e-01                     1
   1388.8000  2.130377e+00  1.447966e-01                     1
   1389.2000  2.101355e+00  1.602753e-01                     1
   1389.6000  1.712646e+00  2.106452e-01                     1
   1390.0000  1.854287e+00  1.812236e-01                     1
   1390.4000  2.119107e+00  1.346827e-01                     1
   1390.8000  1.721348e+00  1.343065e-01                     1
   1391.2000  1.611205e+00  1.347170e-01                     1
   1391.6000  1.774416e+00  1.371596e-01                     1
   1392.0000  2.083076e+00  1.434881e-01                     1
   1392.4000  1.869277e+00  1.417427e-01                     1
   1392.8000  2.032787e+00  1.493854e-01                     1
   1393.2000  1.776408e+00  2.326496e-01                     1
   1393.6000  1.653409e+00  2.127223e-01                     1
   1394.0000  1.659980e+00  1.357014e-01                     1
   1394.4000  1.683491e+00  1.343178e-01                     1
   1394.8000  1.416602e+00  1.286371e-01                     1
   1395.2000  1.133517e+00  1.088476e-01                     1
   1395.6000  1.833249e+00  1.362910e-01                     1
   1396.0000  1.881361e+00  1.397395e-01                     1
   1396.4000  1.946945e+00  1.422166e-01                     1
   1396.8000  1.907958e+00  1.387888e-01                     1
   1397.2000  1.806366e+00  1.380261e-01                     0
   1397.6000  1.590035e+00  1.335889e-01                     0
   1398.0000  1.682855e+00  1.356329e-01                     0
   1398.4000  1.376561e+00  1.241596e-01                     0
   1398.8000  1.218448e+00  1.155941e-01                     0
   1399.2000  1.162866e+00  1.201952e-01                     0
   1399.6000  9.126364e-01  1.115427e-01                     0
   1400.0000  9.035937e-01  1.110691e-01                     0
   1400.4000  4.653512e-01  9.261875e-02                     0
   1400.8000  4.509446e-01  8.850106e-02                     0
   1401.2000  1.001459e+00  1.047938e-01                     0
   1401.6000  1.457827e+00  1.321296e-01                     0
   1402.0000  1.382429e+00  1.399321e-01                     1
   1402.4000  1.487240e+00  1.191874e-01                     1
   1402.8000  1.171076e+00  1.026062e-01                     1
   1403.2000  1.591090e+00  1.141367e-01                     1
   1403.6000  1.350719e+00  1.106372e-01                     1
   1404.0000  1.769667e+00  1.188083e-01                     1
   1404.4000  1.582422e+00  1.345528e-01                     1
   1404.8000  1.854407e+00  1.131021e-01                     1
   1405.2000  1.527455e+00  9.489920e-02                     1
   1405.6000  1.746168e+00  9.712654e-02                     1
   1406.0000  1.689001e+00  9.241297e-02                     1
   1406.4000  1.584125e+00  9.020782e-02                     1
   1406.8000  1.616894e+00  8.206742e-02                     1
   1407.2000  1.587323e+00  8.072981e-02                     1
   1407.6000  1.694738e+00  8.710959e-02                     1
   1408.0000  1.573646e+00  8.498595e-02                     0
   1408.4000  1.372910e+00  8.156420e-02                     0
   1408.8000  1.057755e+00  7.243359e-02                     0
   1409.2000  1.043337e+00  6.976433e-02                     0
   1409.6000  7.701201e-01  6.498545e-02                     0
   1410.0000  1.113229e+00  7.331751e-02                     0
   1410.4000  1.297308e+00  7.872911e-02                     0
   1410.8000  1.462454e+00  7.570665e-02                     1
   1411.2000  1.816900e+00  1.003763e-01                     1
   1411.6000  1.725330e+00  1.154668e-01                     1
   1412.0000  1.955459e+00  7.930456e-02                     1
   1412.4000  1.800133e+00  8.064702e-02                     1
   1412.8000  1.765821e+00  7.840262e-02                     1
   1413.2000  1.681493e+00  8.072255e-02                     1
   1413.6000  1.912619e+00  8.235134e-02                     1
   1414.0000  2.092367e+00  8.413222e-02                     1
   1414.4000  1.834239e+00  8.349109e-02                     1
   1414.8000  1.765330e+00  9.622075e-02                     1
   1415.2000  1.848186e+00  1.257868e-01                     1
   1415.6000  1.813035e+00  8.975754e-02                     1
   1416.0000  1.513901e+00  7.552568e-02                     1
   1416.4000  1.565820e+00  7.653612e-02                     1
   1416.8000  1.697196e+00  7.735539e-02                     1
   1417.2000  1.460567e+00  7.253931e-02                     1
   1417.6000  1.767278e+00  7.834801e-02                     1
   1418.0000  1.962671e+00  8.008137e-02                     1
   1418.4000  1.714798e+00  7.981689e-02                     1
   1418.8000  1.865737e+00  7.957529e-02                     1
   1419.2000  1.659772e+00  7.679524e-02                     1
   1419.6000  1.710397e+00  8.195398e-02                     1
   1420.0000  1.799071e+00  7.686350e-02                     1
   1420.4000  1.708477e+00  7.802945e-02                     1
   1420.8000  1.856001e+00  8.278750e-02                     1
   1421.2000  1.491921e+00  9.244093e-02                     1
   1421.6000  1.756131e+00  1.140252e-01                     1
   1422.0000  1.610657e+00  1.002294e-01                     1
   1422.4000  1.657454e+00  8.741264e-02                     1
   1422.8000  1.547141e+00  7.675163e-02                     1
   1423.2000  1.672582e+00  7.827736e-02                     1
   1423.6000  1.651898e+00  7.417916e-02                     1
   1424.0000  1.502730e+00  7.361679e-02                     1
   1424.4000  1.396917e+00  7.380739e-02                     1
   1424.8000  1.298584e+00  8.122652e-02                     1
   1425.2000  1.518893e+00  7.889044e-02                     1
   1425.6000  1.783623e+00  7.915008e-02                     1
   1426.0000  1.811279e+00  7.259484e-02                     1
   1426.4000  1.801944e+00  1.227239e-01                     1
   1426.8000  1.654121e+00  1.077493e-01                     1
   1427.2000  1.639890e+00  1.131540e-01                     1
   1427.6000  1.761962e+00  1.097788e-01                     1
   1428.0000  1.671236e+00  1.154899e-01                     1
   1428.4000  1.886001e+00  1.176034e-01                     1
   1428.8000  1.646702e+00  1.127232e-01                     1
   1429.2000  1.679613e+00  7.868432e-02                     1
   1429.6000  1.426871e+00  6.667705e-02                     1
   1430.0000  1.682676e+00  7.204185e-02                     1
   1430.4000  1.879516e+00  7.589203e-02                     1
   1430.8000  1.843073e+00  8.322130e-02                     1
   1431.2000  1.490091e+00  7.958943e-02                     1
   1431.6000  1.591192e+00  7.113466e-02                     1
   1432.0000  1.705370e+00  7.338553e-02                     1
   1432.4000  1.713537e+00  7.355148e-02                     1
   1432.8000  1.798121e+00  7.567611e-02                     1
   1433.2000  1.649805e+00  7.298129e-02                     1
   1433.6000  1.509914e+00  7.019697e-02                     1
   1434.0000  1.593267e+00  7.215568e-02                     1
   1434.4000  1.774801e+00  7.623104e-02                     1
   1434.8000  1.339583e+00  7.357530e-02                     1
   1435.2000  1.565698e+00  8.241308e-02                     1
   1435.6000  1.716453e+00  8.658422e-02                     1
   1436.0000  1.559799e+00  8.178940e-02                     1
   1436.4000  1.567625e+00  7.323321e-02                     1
   1436.8000  1.826270e+00  7.907121e-02                     1
   1437.2000  1.679561e+00  7.653363e-02                     1
   1437.6000  1.745827e+00  7.822278e-02                     1
   1438.0000  1.561009e+00  7.471045e-02                     1
   1438.4000  1.611504e+00  7.613696e-02                     1
   1438.8000  1.722617e+00  7.864587e-02                     1
   1439.2000  1.699137e+00  8.987921e-02                     1
   1439.6000  1.780955e+00  8.736581e-02                     1
   1440.0000  1.725486e+00  7.989752e-02                     1
   1440.4000  1.653473e+00  7.830116e-02                     1
   1440.8000  1.651720e+00  7.853258e-02                     1
   1441.2000  1.712712e+00  8.822167e-02                     1
   1441.6000  1.604284e+00  8.879478e-02                     1
   1442.0000  1.662730e+00  8.004884e-02                     1
   1442.4000  1.722488e+00  8.201427e-02                     1
   1442.8000  1.645568e+00  8.071383e-02                     1
   1443.2000  1.592097e+00  7.964040e-02                     1
   1443.6000  1.648232e+00  8.135314e-02                     1
   1444.0000  1.701325e+00  8.297194e-02                     1
   1444.4000  1.800754e+00  8.520504e-02                     1
   1444.8000  1.845944e+00  8.657990e-02                     1
   1445.2000  1.747852e+00  9.291245e-02                     1
   1445.6000  1.624771e+00  9.868809e-02                     1
   1446.0000  1.694552e+00  9.736736e-02                     1
   1446.4000  1.727970e+00  9.344595e-02                     1
   1446.8000  1.847891e+00  8.847999e-02                     1
   1447.2000  1.904513e+00  8.976315e-02                     1
   1447.6000  2.118765e+00  9.494593e-02                     1
   1448.0000  1.921660e+00  9.125638e-02                     1
   1448.4000  2.057723e+00  9.441313e-02                     1
   1448.8000  1.824637e+00  8.973133e-02                     1
   1449.2000  1.554349e+00  8.920143e-02                     1
   1449.6000  1.830420e+00  1.053622e-01                     1
   1450.0000  1.773988e+00  9.725468e-02                     1
   1450.4000  1.759368e+00  9.000344e-02                     1
   1450.8000  1.887621e+00  9.354802e-02                     1
   1451.2000  1.809519e+00  9.192432e-02                     1
   1451.6000  1.834456e+00  1.066356e-01                     1
   1452.0000  1.752439e+00  1.049324e-01                     1
   1452.4000  1.661390e+00  8.936165e-02                     1
   1452.8000  1.845489e+00  9.403205e-02                     1
   1453.2000  1.907515e+00  9.617968e-02                     1
   1453.6000  1.708550e+00  9.216846e-02                     1
   1454.0000  1.816367e+00  9.467488e-02                     1
   1454.4000  1.730411e+00  9.274279e-02                     1
   1454.8000  1.760594e+00  9.408517e-02                     1
   1455.2000  1.763694e+00  9.442036e-02                     1
   1455.6000  1.741921e+00  1.081569e-01                     1
   1456.0000  2.117206e+00  1.248589e-01                     1
   1456.4000  1.840106e+00  1.121706e-01                     1
   1456.8000  1.903305e+00  1.049001e-01                     1
   1457.2000  1.714611e+00  9.490084e-02                     1
   1457.6000  1.776697e+00  9.704726e-02                     1
   1458.0000  1.750635e+00  9.650940e-02                     1
   1458.4000  1.980247e+00  1.022557e-01                     1
   1458.8000  1.910427e+00  1.011079e-01                     1
   1459.2000  1.792391e+00  9.848727e-02                     1
   1459.6000  1.901027e+00  1.090273e-01                     1
   1460.0000  1.891701e+00  1.172567e-01                     1
   1460.4000  1.860686e+00  1.051301e-01                     1
   1460.8000  2.095726e+00  1.066653e-01                     1
   1461.2000  1.862716e+00  1.015429e-01                     1
   1461.6000  1.721547e+00  1.011939e-01                     1
   1462.0000  1.630157e+00  1.111502e-01                     1
   1462.4000  1.518378e+00  1.021135e-01                     1
   1462.8000  1.723124e+00  9.952999e-02                     1
   1463.2000  1.841726e+00  1.028935e-01                     1
   1463.6000  1.796209e+00  1.016024e-01                     1
   1464.0000  1.774928e+00  1.012920e-01                     1
   1464.4000  1.817086e+00  1.027133e-01                     1
   1464.8000  1.887627e+00  1.046581e-01                     1
   1465.2000  1.914139e+00  1.055832e-01                     1
   1465.6000  1.876092e+00  1.082193e-01                     1
   1466.0000  1.903083e+00  1.215849e-01                     1
   1466.4000  1.806329e+00  1.208082e-01                     1
   1466.8000  1.906232e+00  1.222974e-01                     1
   1467.2000  1.850920e+00  1.072473e-01                     1
   1467.6000  1.669223e+00  1.008056e-01                     1
   1468.0000  1.629687e+00  1.001468e-01                     1
   1468.4000  1.776785e+00  1.044363e-01                     1
   1468.8000  1.846799e+00  1.062116e-01                     1
   1469.2000  1.950263e+00  1.086306e-01                     1
   1469.6000  1.832359e+00  1.060728e-01                     1
   1470.0000  1.931778e+00  1.171883e-01                     1
   1470.4000  1.864692e+00  1.222108e-01                     1
   1470.8000  1.850800e+00  1.069597e-01                     1
   1471.2000  1.817474e+00  1.064500e-01                     1
   1471.6000  1.790239e+00  1.053600e-01                     1
   1472.0000  1.896589e+00  1.118918e-01                     1
   1472.4000  1.636506e+00  1.176342e-01                     1
   1472.8000  1.666376e+00  1.090470e-01                     1
   1473.2000  1.574162e+00  1.001322e-01                     1
   1473.6000  1.510119e+00  9.861608e-02                     1
   1474.0000  1.593697e+00  1.011219e-01                     1
   1474.4000  1.527511e+00  9.916380e-02                     1
   1474.8000  1.523921e+00  9.914965e-02                     1
   1475.2000  1.568958e+00  1.008832e-01                     1
   1475.6000  1.700295e+00  1.046412e-01                     1
   1476.0000  1.452340e+00  1.008699e-01                     1
   1476.4000  1.702496e+00  1.191523e-01                     1
   1476.8000  1.657154e+00  1.236057e-01                     1
   1477.2000  1.691052e+00  1.186877e-01                     1
   1477.6000  1.777030e+00  1.069912e-01                     1
   1478.0000  1.575869e+00  1.014012e-01                     1
   1478.4000  1.755506e+00  1.062125e-01                     1
   1478.8000  1.764964e+00  1.066924e-01                     1
   1479.2000  1.652867e+00  1.039577e-01                     1
   1479.6000  1.732312e+00  1.060363e-01                     1
   1480.0000  1.743493e+00  1.061169e-01                     1
   1480.4000  1.571207e+00  1.153310e-01                     1
   1480.8000  1.349578e+00  1.053296e-01                     1
   1481.2000  1.696282e+00  1.049411e-01                     1
   1481.6000  1.693216e+00  1.047230e-01                     1
   1482.0000  1.829062e+00  1.085571e-01                     1
   1482.4000  1.848468e+00  1.170179e-01                     1
   1482.8000  1.712084e+00  1.192971e-01                     1
   1483.2000  1.603250e+00  1.053101e-01                     1
   1483.6000  1.707530e+00  1.052947e-01                     1
   1484.0000  1.510935e+00  9.932682e-02                     1
   1484.4000  1.535520e+00  9.973080e-02                     1
   1484.8000  1.701440e+00  1.046205e-01                     1
   1485.2000  1.642971e+00  1.032398e-01                     1
   1485.6000  1.680366e+00  1.039899e-01                     1
   1486.0000  1.627191e+00  1.030105e-01                     1
   1486.4000  1.728609e+00  1.154806e-01                     1
   1486.8000  1.819773e+00  1.221794e-01                     1
   1487.2000  1.670071e+00  1.195938e-01                     1
   1487.6000  1.779927e+00  1.206322e-01                     1
   1488.0000  1.763450e+00  1.055532e-01                     1
   1488.4000  1.654839e+00  1.022824e-01                     1
   1488.8000  1.595225e+00  1.009092e-01                     1
   1489.2000  1.758478e+00  1.052519e-01                     1
   1489.6000  1.664184e+00  1.021825e-01                     1
   1490.0000  1.561332e+00  9.943337e-02                     1
   1490.4000  1.477216e+00  9.720372e-02                     1
   1490.8000  1.536886e+00  1.137773e-01                     1
   1491.2000  1.467101e+00  1.076874e-01                     1
   1491.6000  1.512107e+00  9.764559e-02                     1
   1492.0000  1.500970e+00  9.687953e-02                     1
   1492.4000  1.344326e+00  9.240386e-02                     1
   1492.8000  1.514678e+00  1.074469e-01                     1
   1493.2000  1.463689e+00  1.096725e-01                     1
   1493.6000  1.620950e+00  1.020237e-01                     1
   1494.0000  1.542407e+00  9.732145e-02                     1
   1494.4000  1.695612e+00  1.012715e-01                     1
   1494.8000  1.706980e+00  1.011238e-01                     1
   1495.2000  1.869644e+00  1.051366e-01                     1
   1495.6000  1.930866e+00  1.067844e-01                     1
   1496.0000  2.051381e+00  1.092911e-01                     1
   1496.4000  1.814065e+00  1.028558e-01                     1
   1496.8000  1.651968e+00  1.092023e-01                     1
   1497.2000  1.646843e+00  1.121184e-01                     1
   1497.6000  1.574545e+00  1.152736e-01                     1
   1498.0000  1.595684e+00  1.029633e-01                     1
   1498.4000  1.732163e+00  1.001553e-01                     1
   1498.8000  1.662282e+00  9.809384e-02                     1
   1499.2000  1.863658e+00  1.204622e-01                     1
   1499.6000  1.775031e+00  1.184151e-01                     1
   1500.0000  1.743204e+00  1.169848e-01                     1
   1500.4000  1.619040e+00  1.121779e-01                     1
   1500.8000  1.624415e+00  1.002882e-01                     1
   1501.2000  1.457275e+00  1.063605e-01                     1
   1501.6000  1.381266e+00  1.046281e-01                     1
   1502.0000  1.411436e+00  8.989804e-02                     1
   1502.4000  1.534986e+00  9.391941e-02                     1
   1502.8000  1.386189e+00  1.052450e-01                     1
   1503.2000  1.566292e+00  1.276377e-01                     1
   1503.6000  1.968141e+00  1.623428e-01                     1
   1504.0000  1.556876e+00  1.398167e-01                     1
   1504.4000  1.713164e+00  1.161274e-01                     1
   1504.8000  1.721720e+00  1.401971e-01                     1
   1505.2000  1.858537e+00  1.449957e-01                     1
   1505.6000  1.835918e+00  1.157828e-01                     1
   1506.0000  1.601436e+00  1.084774e-01                     1
   1506.4000  1.400082e+00  9.314130e-02                     1
   1506.8000  1.465094e+00  8.883764e-02                     1
   1507.2000  1.554164e+00  1.307395e-01                     1
   1507.6000  1.229356e+00  1.177605e-01                     1
   1508.0000  1.471260e+00  1.256385e-01                     1
   1508.4000  1.589235e+00  1.144029e-01                     1
   1508.8000  1.226650e+00  9.067186e-02                     1
   1509.2000  1.276021e+00  1.012014e-01                     1
   1509.6000  1.259837e+00  1.217958e-01                     1
   1510.0000  1.417410e+00  1.267566e-01                     1
   1510.4000  1.631084e+00  1.173513e-01                     1
   1510.8000  1.518737e+00  9.696519e-02                     1
   1511.2000  1.574412e+00  1.018684e-01                     1
   1511.6000  1.599715e+00  1.027380e-01                     1
   1512.0000  1.647977e+00  9.483392e-02                     1
   1512.4000  1.358777e+00  8.331603e-02                     1
   1512.8000  1.360122e+00  8.294258e-02                     1
   1513.2000  1.416690e+00  8.565217e-02                     1
   1513.6000  1.514619e+00  1.209800e-01                     1
   1514.0000  1.660281e+00  1.187615e-01                     1
   1514.4000  1.666486e+00  1.046864e-01                     1
   1514.8000  1.775288e+00  1.005120e-01                     1
   1515.2000  1.706813e+00  9.037680e-02                     1
   1515.6000  1.737047e+00  9.068289e-02                     1
   1516.0000  1.822671e+00  9.286668e-02                     1
   1516.4000  1.594741e+00  8.717007e-02                     1
   1516.8000  1.670217e+00  8.844540e-02                     1
   1517.2000  1.746132e+00  9.035327e-02                     1
   1517.6000  1.715662e+00  1.014328e-01                     1
   1518.0000  1.673717e+00  1.084127e-01                     1
   1518.4000  1.537159e+00  9.663730e-02                     1
   1518.8000  1.467321e+00  8.318242e-02                     1
   1519.2000  1.216849e+00  7.622769e-02                     1
   1519.6000  1.336609e+00  7.942107e-02                     1
   1520.0000  1.492953e+00  8.341320e-02                     1
   1520.4000  1.185214e+00  7.542177e-02                     1
   1520.8000  1.354228e+00  7.904529e-02                     1
   1521.2000  1.228165e+00  7.569018e-02                     1
   1521.6000  1.463858e+00  9.114940e-02                     1
   1522.0000  1.552408e+00  9.473042e-02                     1
   1522.4000  1.516149e+00  8.238628e-02                     1
   1522.8000  1.557912e+00  8.347961e-02                     1
   1523.2000  1.293353e+00  7.702361e-02                     1
   1523.6000  1.462212e+00  8.452021e-02                     1
   1524.0000  1.591071e+00  9.586992e-02                     1
   1524.4000  1.365813e+00  8.209092e-02                     1
   1524.8000  1.162239e+00  7.294660e-02                     0
   1525.2000  1.327473e+00  7.800199e-02                     0
   1525.6000  1.394295e+00  7.943099e-02                     0
   1526.0000  1.424214e+00  7.959266e-02                     0
   1526.4000  1.123339e+00  7.093705e-02                     0
   1526.8000  6.762704e-01  5.857035e-02                     0
   1527.2000  1.167021e+00  7.258483e-02                     0
   1527.6000  1.273330e+00  7.882917e-02                     0
   1528.0000  1.350295e+00  8.840485e-02                     0
   1528.4000  1.370229e+00  8.690815e-02                     0
   1528.8000  1.571681e+00  9.164780e-02                     1
   1529.2000  1.840265e+00  8.788031e-02                     1
   1529.6000  1.466519e+00  7.968809e-02                     1
   1530.0000  1.783902e+00  8.561556e-02                     1
   1530.4000  1.639975e+00  8.197896e-02                     1
   1530.8000  1.664999e+00  8.338142e-02                     1
   1531.2000  1.573024e+00  8.130777e-02                     1
   1531.6000  1.517995e+00  7.999117e-02                     0
   1532.0000  1.458618e+00  8.481503e-02                     0
   1532.4000  1.274732e+00  8.141070e-02                     0
   1532.8000  1.079656e+00  6.854550e-02                     0
   1533.2000  9.416700e-01  6.460949e-02                     0
   1533.6000  7.596093e-01  5.965332e-02                     0
   1534.0000  5.216357e-01  5.326381e-02                     0
   1534.4000  4.110253e-01  5.416800e-02                     0
   1534.8000  9.197249e-01  6.545893e-02                     0
   1535.2000  1.119255e+00  6.961062e-02                     0
   1535.6000  1.299547e+00  7.352961e-02                     0
   1536.0000  1.735692e+00  8.257829e-02                     1
   1536.4000  1.480573e+00  7.707242e-02                     1
   1536.8000  1.479938e+00  7.697234e-02                     1
   1537.2000  1.400315e+00  7.487791e-02                     1
   1537.6000  1.328838e+00  7.328533e-02                     1
   1538.0000  1.361975e+00  7.571948e-02                     1
   1538.4000  1.264048e+00  8.216916e-02                     1
   1538.8000  1.296801e+00  8.415137e-02                     1
   1539.2000  8.903564e-01  6.699797e-02                     1
   1539.6000  1.214474e+00  7.021771e-02                     1
   1540.0000  1.160519e+00  6.847658e-02                     1
   1540.4000  1.313322e+00  7.202871e-02                     1
   1540.8000  1.336898e+00  7.268416e-02                     1
   1541.2000  1.231044e+00  6.980774e-02                     1
   1541.6000  1.219715e+00  6.989058e-02                     1
   1542.0000  1.154248e+00  6.863260e-02                     1
   1542.4000  1.212869e+00  8.016265e-02                     1
   1542.8000  1.540490e+00  8.141763e-02                     1
   1543.2000  1.346276e+00  7.286193e-02                     1
   1543.6000  1.308893e+00  7.174125e-02                     1
   1544.0000  1.099841e+00  6.669652e-02                     1
   1544.4000  1.386196e+00  8.000353e-02                     1
   1544.8000  1.247941e+00  8.000325e-02                     1
   1545.2000  1.232948e+00  6.974222e-02                     1
   1545.6000  1.061757e+00  6.571391e-02                     1
   1546.0000  1.057497e+00  6.579437e-02                     1
   1546.4000  1.037986e+00  6.534443e-02                     1
   1546.8000  9.180668e-01  6.207127e-02                     1
   1547.2000  9.942207e-01  6.410245e-02                     1
   1547.6000  1.110485e+00  6.698255e-02                     1
   1548.0000  6.952757e-01  5.593050e-02                     1
   1548.4000  6.420577e-01  6.011451e-02                     1
   1548.8000  9.246544e-01  7.131819e-02                     1
   1549.2000  1.136548e+00  7.662444e-02                     1
   1549.6000  9.958714e-01  6.809128e-02                     1
   1550.0000  8.021602e-01  5.869891e-02                     1
   1550.4000  1.034654e+00  6.488265e-02                     1
   1550.8000  7.048156e-01  5.577364e-02                     1
   1551.2000  8.080678e-01  5.878025e-02                     1
   1551.6000  8.900125e-01  6.120580e-02                     1
   1552.0000  9.771919e-01  6.316022e-02                     1
   1552.4000  9.322599e-01  6.462376e-02                     1
   1552.8000  1.046078e+00  7.546643e-02                     1
   1553.2000  9.409893e-01  6.488916e-02                     1
   1553.6000  8.855958e-01  6.096013e-02                     1
   1554.0000  8.512811e-01  6.048923e-02                     0
   1554.4000  6.623492e-01  5.504447e-02                     0
   1554.8000  5.656622e-01  5.814781e-02                     0
   1555.2000  4.585686e-01  5.435750e-02                     0
   1555.6000  4.492266e-01  4.828441e-02                     0
   1556.0000  5.187757e-01  5.071683e-02                     0
   1556.4000  7.925336e-01  5.846058e-02                     0
   1556.8000  1.248263e+00  7.021198e-02                     1
   1557.2000  1.033665e+00  6.504510e-02                     0
   1557.6000  7.467369e-01  5.729533e-02                     0
   1558.0000  7.733175e-01  5.844875e-02                     0
   1558.4000  7.695204e-01  5.835327e-02                     0
   1558.8000  8.392332e-01  6.763758e-02                     0
   1559.2000  1.283990e+00  7.901883e-02                     1
   1559.6000  1.134611e+00  7.913452e-02                     1
   1560.0000  1.447748e+00  7.880606e-02                     1
   1560.4000  1.450429e+00  7.466581e-02                     1
   1560.8000  1.395410e+00  7.374898e-02                     1
   1561.2000  1.458288e+00  7.524761e-02                     1
   1561.6000  1.391066e+00  7.350539e-02                     1
   1562.0000  1.780742e+00  8.167024e-02                     1
   1562.4000  1.581939e+00  7.805151e-02                     1
   1562.8000  1.314441e+00  7.396146e-02                     1
